Whitney W.,/user_details?userid=Is0PRrLAOIjAXULzEbvVqg,"Brooklyn, NY",7/10/2015,5,"If I had to choose to eat dinner at one restaurant every day for the rest of my life, it would be THIS PLACE!  I've had dinner here twice and each time the food has been exceptional, the staff super friendly, and the ambiance delightful.  Every single dish I have tried has been insanely delicious.  The first time I went to Maite, we ordered a bunch of appetizers (burrata salad was my favorite) and I got the gnocchi for my main course - perfectly fluffy and flavorful.  Heavenly, really.  The second time i had dinner here, I ordered the farmer's market salad.  Once again, it exceeded my expectations - the greens could not have been more fresh, dressing was delicious, sweet peas were perfectly crunchy, etc. etc.  I am a pescetarian but my friend ordered the chicken ravioli and it smelled so good I couldn't resist trying it!  Again, amazing. This is Bushwick's best new restaurant.  I highly recommend this place to anyone looking for an authentic meal cooked to perfection, or a fun place to grab a drink (nice dim lighting that's perfect for a date!!!)."
Jessica M.,/user_details?userid=rfYiphKnPzSruYN6GJn3sA,"Staten Island, NY",11/11/2015,5,"Maite...very unassuming corner restaurant with supermarket written across the signage out front. I just moved to the neighborhood and have been eating my way around.  I can say I feel very fortunate to be in such a diverse neighborhood with so many fantastic food establishments. Maite thus far has been the only place with the level of sophistication I was hoping I'd come across. Yes the price points are higher than most of the other restaurants, yes the chalk board menu does not help if you're with a large group or older folks ( hey gotta take mom and pops somewhere when they come to visit ) perhaps the gnocchi was too small of a portion for some other reviewer. ....but as someone who worked in hospitality for 15 years can attest to....those deliciously  overly plump little mixtures of cheese and potato? Dough were beyond perfect and soft with coli flower that's charred just right swimming in a pool of some kind of stock, wine? and shallot sauce was absolutely fine for my fat ass.  I am not wealthy...but if you can drop as much money as these kids do on drugs and booze around here you could enjoy a very well thought out and executed meal every now and then.   Support the uniqueness of all the different venues in the area and if you don't like it move on to the next!  God knows there is plenty to go around."
Eric M.,/user_details?userid=a7WkJGzoEHbb7TLCsS1gcw,"Brooklyn, NY",5/2/2016,5,"Really excellent meal, excellent cocktails. One of the best meals I've had in NYC in the past few years. Dishes that sounded basic--e.g., asparagus, apple, and mint salad--were unbelievably interesting (and delicious)."
C O.,/user_details?userid=bu9b_ebmSSd-OpQwGO9jGQ,"New York, NY",3/2/2015,5,I like trying new places and the experience is not always as good as the one at Maite.  tried this place at a friend's recommendation last week and had the burger which comes with an egg on top of it.  I had every intention of sharing my meal with my friends but it was so delicious and moist (you MUST get fries) that I had to have it all by myself.  My friends ordered the filet and were in agreement that it was the best steak they've ever had. The wine is priced very well and a wide variety of appetizers (MUST try empanadas) make it a satisfying experience without breaking the bank.  I will be coming back to try the rest of the menu. Thanks Maite for this delicious gem.
Kate F.,/user_details?userid=vh7eMVPA4jA8kQ4a7gZcxQ,"Manhattan, NY",3/1/2015,5,SO excited that this place has opened up so close to our house. Wandered in here for dinner and had the best meal I've had in a long time. The pappardelle with rib and escarole is incredible. The atmosphere and so welcoming as is the staff. Please frequent this establishment!
Catherine D.,/user_details?userid=GPCiNXydvOzftFh9z0cDCw,"Brooklyn, NY",2/25/2015,5,"Came here for dinner, but fell in love with the atmosphere and food. Great vibe and great menu with the perfect amount of options. Get. The. Burger. There is a 'crispy egg' involved... Also the coques are incredible - trust. Glad to have this new addition in the neighborhood!"
J N.,/user_details?userid=yOvA0ypSCM-dMjTOXxB2Hg,"New York, NY",2/22/2015,5,"Discovered this little gem yesterday and what a great find it was!  Such a cute neighborhood spot and the food was amazing.  We had the brussel sprouts & empanada appetizers, which were so good and the parpadelle with pork shoulder & hamburger for our entrees.  The hamburger was the best i've had!  All of the food was farm to table with super sophisticated flavors, for a great price.  This will definitely become a regular spot for us!"
Haley C.,/user_details?userid=PyynOG-iAXpHuOg0IyBoBg,"Brooklyn, NY",12/31/2015,5,"The food here is AMAZING.  The menu changes every day, so you can always expect a new variety. The meats are top notch. The portions although small, are very filling. I would highly recommend!!"
will p.,/user_details?userid=RJ9EqT7mUByoXmBdx9QPSA,"Brooklyn, NY",10/4/2015,5,Everything at this restaurant is excellent!!!! You end up in a food euphoria that lasts for hours!
Jody P.,/user_details?userid=Hb964iPLKmjRdSBJ_0mAow,"New York, NY",3/19/2016,4,Outstanding and flavorful food. The swordfish was delicious as was the grilled avocado and fennel. The atmosphere was warm and charming.
Nana K.,/user_details?userid=_ixnQOSLTT4_uZFP5YxrKA,"Manhattan, NY",1/8/2016,5,"Cozy atmosphere and friendly staff. They don't have a big fixed menu but instead they write special plates on the board that is available on the day and I think this makes the food so fresh and tasty. The gnocchi and hamburger is totally delicious. If you taste the food, you will notice how much effort they put in to find good ingredients."
Egroj Z.,/user_details?userid=7AQR73jTXuFt0YPzC2_plw,"Brooklyn, NY",7/23/2016,2,"I wanted to love this place since it's across the street from me but it was just ok. The burger was tasty but didn't make up for all the other things. The price and service were my two biggest issues. I just don't think the food was worth it. $15 for just a burger + $6 for the worst basket of fries I've ever had. Seemed like it was time to change the frying oil or something. Everyone at my table thought their food was pretty good it was just so overpriced ($30 for a small serving of halibut, $26 for 4 ""wild shrimp"") for the service and environment the restaurant provides. A restaurant charging this much for food really needs to be on point service wise and this place is not. The bartender was more attentive to our table than our waitress was and there seemed to be some drama in the kitchen and it was very apparent to everyone dining. Just not the vibe I was expecting. I walk by it all the time and it seemed so warm and inviting but when I actually got inside the energy was a little cold and frantic. Will probably give it another shot since I have to look at it out my windows every day."
Andrew B.,/user_details?userid=QHH-t8E09JsTqqWi7qMxJQ,"New Canaan, CT",10/8/2016,2,"I have waited a long time to eat here. I live out of town and had read all the positive reviews and was excited by the expectation of a great evening. My daughter and I sat at the bar and ordered two small beers for $9.00 each....over priced in my view. We then ordered the Halibut for my daughter which to be fair was very good. I ordered a hamburger and about 5 mins later asked if it came with anything........no......so proceeded to order fries to go with it. Probably a good idea to convey the fact that the burger comes with nothing when ordering. The hamburger (also quite small on a non descript bun) is $15 and now they want me to spend another $6 for fries....hmmmmmm. The fries were then brought to us 5 minutes later without the burger which showed up about 15 minutes later. I don't undertand the issues that evening, there were about 3 tables occupied, many staff members standing around talking and a huge disconnect with the customer. This restaurant has all the ingredients of being a home run in my view but overpriced for its location and not organized. Not a great experience."
Sarah L.,/user_details?userid=c3Gm_JD9LsNyGDvU5yNerw,"New Haven, CT",7/14/2015,5,"We arrived on Sunday, after a long and well intoxicated wedding weekend. We were a large group and hungrily hungover, to say the least. The restaurant was perfectly pleasing to the eye, with wide open windows, soothing colors, and rustic wood, mingling perfectly with a unique Buschwick edge. Our table was long but intimate, and our server was right there when we needed him, memorizing myriad appetizers, entrees, and drinks without missing a beat. But the food...oh the food! So fresh we could taste the land, and so diverse we had to order two of everything. The ribeye was my favorite, perfectly and evenly cooked, with a charred exterior and a beautiful red center, bouncing off the plate with pickled ramps and fresh, melting butter. I also recommend the empanadas, with their zesty, spicy green sauce, as well as the succulent corn and heirloom tomato with warm goat cheese! Every plate was devoured, and we all plan on coming back for more. Don't forget to try the margarita. Perfect amount of salt and sour. My new favorite restaurant in Brooklyn by far!"
Trinity W.,/user_details?userid=4-bSCM1cZPmI0QemmHCvKA,"Upper West Side, Manhattan, NY",10/8/2017,5,"Cant recommend Maite enough. We went here on a lark one evening and immediately felt comfortable and at ease. Our server was attentive and friendly and between her and the chef, who we could see in the partially open kitchen, our dinner was paced perfectly.  We ordered three plates, the burrata in squid ink, the pork belly and a special ravioli with squash and sweet gulf shrimp.  The burrata was lovely, one of the smarter dishes I have had as a result of the big burrata trend of the last two years, the creaminess cut nicely with the salty rich squid ink.  The pork belly is literally a huge hunk of belly, melts in your mouth and served only with a simple and sweet slaw.  Finally the pasta, truly the star at Maite.  Beyond light and thin but flavorful handmade pasta with delicate but delicious filling.  On our second visit we also tried their gnocchi and the rabbit magliatelle, some of the best I've had in my life.  Do try the pasta and any of their Colombian specialities but you truly can't go wrong with any dish at this casual but refined restaurant."
Callie M.,/user_details?userid=OBaGavqv8Wu4jN11HNLWqQ,"Oakmont, PA",5/12/2017,2,"The gnocchi, wine and atmosphere were great. That being said, we had several missteps in service and our meal that made the entire experience very disappointing. I ordered the prawns, which on the menu were listed as being paired with beans and a ramp remoulade. It came out with beans in a pork based broth (maybe pork belly?) with no ramps at all. I am pescetarian and could not eat this, so with much effort waved the server down to tell him this and was incredibly apologetic because I hate to do that sort of thing. I explained that what I got was not what was on the menu and that I couldn't eat it. He seemed agitated but agreed to take the dish and replaced it with the gnocchi after suggesting a few things. After I got the gnocchi it was impossible to get his attention to come to our table even to get a refill on drinks. I am a server myself and understand having a full section, but most of his section had cleared out and it was apparent he was being intentionally neglectful. After all this, I was charged for the prawns and the gnocchi. I flagged him down again to tell him this and his response was, ""but you did order it, didn't you?"". It was overall an incredibly disappointing and frustrating experience that I can't even justify myself."
Teresa T.,/user_details?userid=ZHEBWzuzEL_xVhEMfmMX4g,"Brooklyn, NY",8/6/2015,5,No comment
Joanna H.,/user_details?userid=jpVqAUAoa0h_1xgqpAUhTg,"NY, NY",7/14/2015,5,"Love this place!  I went back for the second time last week and it was just as amazing as the first.  First time I had the gnocci (incredible) and I wanted to try something new the second time so I got the burger.  Pretty sure I can never order a burger anywhere else without being disappointed.  It was amazing!  Cocktail list was great, try the Kiko for a fun spin on a champagne cocktail.  Also had a couple Colombian beers which I can never find anywhere else.  Staff couldn't have been nicer.  I just wish this place were closer to my apartment, I would be here all the time.  Great neighborhood vibe."
CandiAnne T.,/user_details?userid=A0DJtRTebXVSk2BOfHO-kA,"Daytona Beach, FL",2/13/2023,5,No comment
Roberta D.,/user_details?userid=kOifwFzyHwFOa5j-_QJUZw,"Moreno Valley, CA",3/12/2023,4,No comment
Alex R.,/user_details?userid=AncvRQjxjbu4sFjnNcLL2Q,"New York, NY",3/6/2023,4,No comment
Hannah H.,/user_details?userid=GHoG4X4FY8D8L563zzPX5w,"VA, VA",2/25/2023,3,No comment
Bloss C.,/user_details?userid=qs4kM3kgCixzNBP_4sAhVg,"Jersey City, NJ",3/27/2023,3,"File the Tin Building under it's better to have something here then nothing and I think you get the picture.  I think I visited six or seven times before I purchased anything.  I looked at the flower bar, gorgeous!  $10 per stem :(  I looked at the candy store, yum... I wanted it all but even I know I cant have just candy for lunch.  I looked at the french market upstairs and though about buying some cookies I last had in Toulouse and looked at all of their tea.  I finally found the sandwich and salad counter and tried the Mozzarella Rapini sandwich for lunch.  The ingredients are good quality and there is a bit of a kick to the sandwich that I enjoy.  The portion size could be a little large for $13 including tax."
Gabbi T.,/user_details?userid=Po-EbtrsGDoqb3IymUePrA,"New York, NY",4/4/2023,5,"When you feel like you don't want to be in NYC and the weather is immaculate, you need to be here. Nestled by the water, Tin Building was SO well done, sort of a Charlie and the Chocolate Factory for foodies. While I didn't get to try any of the restaurants there, I did have a bite of the soft serve which was really creamy and had that real chocolate taste to it."
Richard D.,/user_details?userid=pRfWy61wU9e1nrCVrOEWLA,"New York, NY",2/16/2023,4,No comment
Alexa R.,/user_details?userid=YoWoFEwAa9xEXPr7QQ8Tzw,"New York, NY",1/12/2023,4,No comment
Retna S.,/user_details?userid=vFd8aBLg1kFcd0kCkoi-xw,"Philadelphia, PA",1/15/2023,5,No comment
Tamrina M.,/user_details?userid=bQVBUL5S2o47clw78PQl9w,"NY, NY",3/31/2023,5,stopped for dinner at the sushi and seafood spots. so delicious. service was great. interior was gorgeous and ambiance was great.
Dona F.,/user_details?userid=rMgKJHpA0kyU8fUk-Ef0NQ,"Staten Island, NY",1/20/2023,5,No comment
Rainey C.,/user_details?userid=p0INIwVGN4SQa_eBwXpMtw,"New York, NY",3/5/2023,5,"Loveeee this place and there's something for everyone here. Came with a few coworkers to grab coffee at T. Cafe and do work. There was strong wifi and plenty of outlets in the neighboring tables. There are so many great lunch options and I love the overall vibe. It's upscale, clean, fresh, and modern. Will definitely have to come back and pick up some market goodies next time."
Tiffany H.,/user_details?userid=V73j1Kab1jgZ-PvEWIlrdg,"Brooklyn, NY",12/8/2022,5,No comment
Kaley R.,/user_details?userid=PrioZ6UL7liEWQRmNtgq6w,"Manhattan, NY",11/21/2022,5,No comment
Bing R.,/user_details?userid=seGbuDQHjihE7TE29cQYWw,"New York, NY",11/13/2022,5,No comment
Kimberly T.,/user_details?userid=aHDkI0NUbJ6EsbNC8Wm1kA,"Lincoln Park, NJ",10/16/2022,5,No comment
Keene W.,/user_details?userid=tAIXvTNUIyM4LLYRsObOMQ,"Manhattan, NY",11/19/2022,5,No comment
Nicole L.,/user_details?userid=A_OETe5Xr26FTNRPkRQ4zw,"Washington, DC",1/6/2023,5,"We checked out the new Tin Building it was so delightful. There were everything from fresh meat to fish to cheeses, vegetables. There were many sections for dining downstairs and upstairs with different themes including a vegetarian section. There were dressed up characters walking around as well as a ballerina prancing about. Upstairs we had a flatbread with sausage made like a pizza for the kiddo. It was not cheap but very delicious and high quality. I loved shopping in the section of oil, vinegar, mustard etc. I got some for Christmas presents for friends. I bought a shitake agrodolce! Downstairs we decided to get seats at the seafood bar, we tried oysters, sashimi, etc  everything was of superb and fresh quality. Loved it. I had a Kyoto beer it was delish! Of course we checked the candy section and kiddo got some gummy candies that were very fruity!"
Marissa S.,/user_details?userid=nyBlGQCzyCC-U7Lg6Xcq8A,"Manhattan, NY",8/27/2022,5,No comment
Cam E.,/user_details?userid=cqW3sX5drpiazwnF4Ajy1w,"New York, NY",8/19/2022,5,No comment
Felisa F.,/user_details?userid=JZ1QkXIszrMBtpDMZrWZog,"Brooklyn, NY",9/3/2022,5,No comment
Al H.,/user_details?userid=0Ilqs2QDFE4PgCidhMch8w,"New York, NY",9/29/2022,5,No comment
Jamie R.,/user_details?userid=bcn6_UBsGssV2G2TKnh8Tw,"New York, NY",9/17/2022,5,No comment
Tiffany L.,/user_details?userid=5IjtkvKBge2B-JWHLBr33w,"Manhattan, New York, NY",10/3/2022,3,No comment
Sheena T.,/user_details?userid=j8vLWCPlDKm1C8jgAhefhA,"Manhattan, NY",12/9/2022,5,No comment
Monica L.,/user_details?userid=kz_Istjbh_a0R_oBxRg0kQ,"New York, NY",12/20/2022,5,"The Tin Building is one of the best additions to this neighborhood. Such an elegant and beautifully designed space. There is something for everyone here, whether you want to grocery shop, purchase souvenirs, casually dine or formally dine. They also have the most beautiful candy store filled with exotic chocolates and gummies. Definitely worth visiting if you're passing the area. It's worth mentioning that they have a public restroom on the 2nd floor."
Michael A.,/user_details?userid=thRR_9ZCUPwPzjQadUa0Lw,"HOWARD BEACH, NY",12/31/2022,5,No comment
Lisa E.,/user_details?userid=97kcPPE8JFa38h6agzbAbw,"Westbury, NY",11/17/2022,3,No comment
Neelam P.,/user_details?userid=4ENBFSuIT-8vfRHZysQHag,"Chatham, NJ",11/14/2022,4,"Super expensive, but fun to walk around!  There are so many fun grocery items to look at, fresh produce, etc.  Beautiful desserts, many different restaurant options (sit down or somewhat fast food), mini flower shop, and beautiful decor.  The crepes by the escalator are quite good."
Anthony C.,/user_details?userid=oM8v-3dz0Ch1IqVK2qdX9w,"Berkeley, CA",3/29/2023,5,Amazing ambiance inside. I had lunch at the French place during restaurant week and the food was excellent.
Patricia R.,/user_details?userid=1MMuE2e4XbUauMirWO7xwA,"Seattle, WA",2/15/2023,5,"Don't feel like visiting Tin Building will always be a super expensive meal. I went for the casual egg sandwich at Double Egg Yolk and can say it's one of the best egg sandwiches I've ever had! Plus it helps that it's served in a cool market with a lot of other options for drinks, coffee, desserts, etc. Perfect for a Saturday breakfast!"
Jim P.,/user_details?userid=HzoQKKHDq9BI37dyJAAtGA,"Brooklyn, NY",11/4/2022,5,No comment
Naomi T.,/user_details?userid=TU5j-7xg7oqMx6s4O-Dbvg,"Brooklyn, New York, NY",1/21/2023,5,"A gourmand's dream! This place is filled with a variety of culinary delights. The market contains a shop for fresh fish, fruits and vegetables, charcuterie, confectionery, patisserie, bread, desserts, and so on. Surrounding the shops are restaurants each with its own unique cuisine. I loved my visit and dining at one of the restaurants. I went on to shop and stopped a number of them. You can hop around,grab items from each one, and when you're finished you can checkout at any shop."
Michelle C.,/user_details?userid=bgyQ03eIwMpPXcKoF7zOjw,"Manhattan, NY",1/6/2023,5,No comment
Jonathan E.,/user_details?userid=BTpsDV-21wMTfYKxupEjWg,"Brooklyn, NY",3/22/2023,1,Just not worth the price. Beautiful and good to visit but not better than other places in the neighborhood. Smallest oysters as well as scallops with Uni in the city. The uni literally looked like an orange smear. The wasabi had more presence on the plate. Not worth the $$$$.
Kelsey A.,/user_details?userid=8qQHnuB0RCZXfJOfeCYf9g,"New York, NY",10/10/2022,5,"A total foodie paradise. I could spend hours here. There are several restaurants and food counters, so if you come hungry, you're guaranteed to find a perfect spot. The ambiance is cool and bustling. There also an adorable candy shop, meat counters, and grocery. It's worth a stop or many!"
Frank A.,/user_details?userid=9s7AurWtJa3iV_h-gN2QGQ,"Manhattan, NY",9/11/2022,5,"Tin Building by Jean-Georges is the latest addition to the South Street Seaport and what a great addition it is. Part food hall, part gourmet shop, part bars, part quick eats and part restaurants. All extremely well done. Jean-Georges is very visible and is walking around, talking to patrons. A very enjoyable experience and worth the trip over the the Seaport."
Andrew L.,/user_details?userid=H2iCATp6iOAOt9IESLgLYQ,"New York, NY",11/16/2022,4,"Impressive transformation and addition to the South St Seaport scene.  A combination of sit down dining, prepared foods to takeaway as well as groceries.  Can be a little overwhelming and crowded and a little pricey but worth a visit to walk around and experience."
Michelle L.,/user_details?userid=IBMI3FEp1qW_PbPlIsB2cA,"Brooklyn, NY",1/9/2023,2,The vibe is really nice and I love that there are good vegan options including an entire vegan restaurant on the second floor. I'm disappointed in the amount of single use waste produced by almost every transaction whether it's packaging or disposable cutlery and coffee cups. I tried to use my reusable coffee cup and was rather rudely refused. Eating my $10 cupcake (with tax and tip) with a dinky fork also felt disjointed. Sustainability is important to me and there's a lot of measures that can be implemented that will also save money. Just saying.
Suzanne F.,/user_details?userid=gJnwE-0t8USMmP1IFTujCQ,"Lindenhurst, NY",8/20/2022,5,"This place is fabulous! If you like the variety that places such as Eatly provide, then this is your new favorite spot. Bonus it's at south street seaport with beautiful scenery. Jean-Georges know how to create something incredible. It's an experience. From the moment you walk on, your jaw will drop. Two floors of top notch food, drinks, and shopping. There is a cuisine for everyone and desserts galore! Feel inspired, shop for some JG spices, cookbook and fresh foods. Go whip up a dish at home. Sit outside and enjoy the breeze of the east river. People watch with an espresso or custom salad. Head inside for upscale dining or relax with tacos and a craft beer. Endless options. Go hungry and explore!"
Corie A.,/user_details?userid=K4Bri0hjX1VmXMz6oIBYTw,"Manhattan, NY",3/31/2023,1,"In one word:  overrated.  The food quality is sub-par, the vibe is mediocre and the prices are absurd for what they're selling.  This place is only good at one thing: marketing.  They did a great job marketing the Tin Building and I was so excited to check it out and eat there and then I was wildly disappointed.  They cater to people who are not real foodies and don't understand that over-pricing crap doesn't make it not crap.  I couldn't have been more disappointed with the food.  It's literal crud and the farm to table adverts are nonsense.  Maybe farm to processing plant to warehouse to warehouse #2 to back alley to storage room to vat of butter to deep fryer, I guess.  The hoopla about sustainability is also so misplaced.  They give out, advertise and market with all these laminated postcards (laminated paper is NOT recyclable and puts harmful micro plastics into the environment) and they seem to use PFAS-full cutlery and to-go containers.  If you have a kid with a good science program at her or his school, take some of their to-go boxes to the lab and test them out.  If you don't know what PFAS are, that's worth a google search.  They serve foie gras, which was illegal because of animal cruelty issues until it ended up in legal limbo based on the duck slaughterhouses' lobbying, and which is hardly ""sustainable"" or ""ethical.""  They use these catch phrase words that sound nice but there is no substance behind them at The Tin Building.  For the wise consumer and the true foodie, this is an epic fail.  For those who don't know any better, you could go ahead and order the diabetes covered in butter or you could do your research and avoid this place."
Jamie S.,/user_details?userid=w5MzmH3rfJLS6c-8q4kebQ,"New Kensington, PA",1/7/2023,5,It was like a food art museum!! Just beautiful everywhere. So many good smells. Worth a visit. Come hungry
Saul G.,/user_details?userid=bBQZxbAr331bA2Lqqvt5dw,"White Plains, NY",1/2/2023,5,No comment
Hannah R.,/user_details?userid=mu2-_KqeHi2Lr5NPod-l7g,"Manhattan, NY",1/14/2023,5,No comment
Ken M.,/user_details?userid=rkH-t_3ZLMvNSDmhi_rcUg,"Manhattan, New York, NY",9/4/2022,5,No comment
Diana T.,/user_details?userid=UYt_QxysLskeEhEC1hPKVQ,"LITTLE NECK, NY",8/6/2022,5,"Randomly caught the grand opening of this new glamorous looking food hall. Tried the tacos place on the 2nd floor, taquitos, and the crispy gulf flounder tacos (2 per order) were out of the world. Perfectly fried and seasoned flounder, with pickled cabbage, roasted red pepper, and mint. Perfect combination. Also tried two breakfast sandwiches from Double Yolk (1st floor) a the naked plus cheddar and smoked bacon on a brioche bun, and the tomato and mozzarella with Calabrian chili vinaigrette with egg whites on an English muffin. Hash brown was shaped like a churro. Everything tasted really fresh and well made."
Tara C.,/user_details?userid=GWC6I7DI6r4blEkuFmUaNA,"Brooklyn, NY",9/26/2022,3,No comment
Zihan D.,/user_details?userid=vsYrUwg1EK7q_f2YVPcZQQ,"New York, NY",9/25/2022,2,No comment
Marcelle M.,/user_details?userid=aWJhNTKGquuV7W0DHmpzFw,"New York, NY",9/17/2022,4,"Attended during their Soft Launch on a Saturday - they really need to work on staffing the restaurants seem severely understaffed, I waited about 30 minutes for an order of Tacos at a grab & go kiosk, and 20 minutes for a crepe. Space is lovely with ample outdoor space. They will need to work on the space and seating once they fully open"
Bhavna C.,/user_details?userid=E9i90Jc06PO_WgrPyfZAxw,"Orange County, CA",3/12/2023,4,"Love this place. Kind of surprised there wasn't a more authentic (or even authentic and progressive) version of the ""dosa"". It was pretty flavorless. There are other world cuisines in the building so why only go halfway with Indian? The dosa itself was delicious, just needed better filling."
Ally M.,/user_details?userid=_4tWwbobra4qhrOcqt1DZg,"New York, NY",1/8/2023,5,"The Tin Building did not disappoint! It is a perfect spot to hangout on a Lazy Sunday. I had one of the croissants from the bakery downstairs - AMAZING. I don't think I've ever had a croissant this buttery or flaky. Besides the amazing food and coffee, the atmosphere of the Tin Building -- both the decor inside and the seating outside -- is really fun. It is usually VERY busy on Sundays, so be prepared to fight some crowds, but it is worth it once you sit outside with coffee and croissant in hand! I wasn't able to try all the different food offered at the Tin Building, but there is an oyster bar, Chinese restaurant, candy store, and much more! It is a great place to walk around and discover all of the culinary treasures throughout the Tin Building."
Nicole D.,/user_details?userid=eXGl8C7HzaKhlfeEWYIXIQ,"Manhattan, NY",9/27/2022,5,No comment
Mihyun H.,/user_details?userid=1uAdx4e0vnZ4SAg9KRsPtQ,"Battery Park, Manhattan, NY",8/15/2022,5,No comment
Rose L.,/user_details?userid=EblK20dUUogxra1VI23BGQ,"New York, NY",8/13/2022,4,Large market retail space with restaurants interspersed. Huge space. Great location. Will b back to sample the cuisine but limited hours right now
Stephanie S.,/user_details?userid=ZvqquNxMFVP3gLSCenVEow,"Tampa, FL",12/31/2022,4,"The Tin building has many dining options, a place to buy flowers, chocolate, cheese and fish.  We had dinner on the second floor after walking around checking out the menus for the other dining options.  It was pretty quiet for a Sunday night which I didn't mind.  I would recommend if you're in the seaport area to make a visit. For me, it's a one time visit...not a return for my tastes."
Marie W.,/user_details?userid=_G1EQz1bWAso6HR9M3qqlA,"Garden City, NY",12/31/2022,5,"Just go. It's phenomenal and my new hang out favorite. Cheers to jean-George for realizing this tasteful, welcoming, impressive and exquisite without-being-fussy destination."
Beatrice M.,/user_details?userid=CFL6HxyorC9YTEAqkizIOw,"Orlando, FL",11/17/2022,5,Yes. Yes. Yes. I loved their floral department and lunch at house of pearl set my weekend up right. I will be back to shop their store and eat again.
Seby I.,/user_details?userid=MM-MlSJqR1VnaWr5kSqyxg,"Manhattan, NY",12/20/2022,5,"The Tin Building is a French treasure at South Street Seaport. It is a food hall and market place all rolled into one. The perfume of the flowers in the center permeates the whole area and gives a happy ambiance. Here the service everywhere is courteous, professional and friendly. There are several restaurants, a cafe, patisserie with superb croissants and viennoiseries. My current favorite is the custard Danish. A variety of delectable cookies like cannele, both vanilla and chocolate and decadent cakes are tempting. Bûche de Noel for Christmas is also available now. There is a chocolate store selling a variety of artisanal bars and lollipops that are irresistible. Prepared foods are tempting along with a variety of French cheeses. Today was my third visit. I lunched at The House of the Rising Sun on black bean spare ribs and vegetable spring rolls with tofu skin. The ribs were tender and the spring rolls unusually yummy. Dessert of mango sago pudding was heavenly with the pudding, mango sorbet and thinly sliced fresh mango resembling a rose. I have eaten sushi at the Japanese restaurant and moules frites at T. Brasserie, the French restaurant. My plan is to eat at every restaurant and then start all over again. I always leave with a few treats from the patisserie and dream about my next visit. Jean Georges Vongerichten has created a beautiful masterpiece that all should enjoy. I know that I do!"
Hunter S.,/user_details?userid=dWe0lQkNaI5Zx9l4-1xbSw,"Oklahoma City, OK",1/2/2023,5,"Adorable place just off of the ferry. Food, drinks, dining! Great atmosphere! Go check it out!"
Pear B.,/user_details?userid=tvHnMCV_nBtobLJjSd0mMQ,"Manhattan, NY",12/23/2022,5,No comment
Del G.,/user_details?userid=pHe1Ga264yHRJqfomN-DJQ,"Silver Spring, MD",3/25/2023,4,"Open and elegant food market with several quite good restaurants. Tacos on the second floor were delicious and fresh, plus good margaritas."
Anjali B.,/user_details?userid=8NGGc7imdIfF1wacvFOKKQ,"Brooklyn, NY",11/20/2022,4,"The cookies were so decadent and filling, some of the best I have had, were brought home to me but I really want to go and experience the environment myslef."
Agnes M.,/user_details?userid=do9vAqScXvUfVqJN80DvUw,"Palo Alto, CA",2/22/2023,5,"Amazing new market located in the heart of South Street Seaport. Tons of beautiful restaurants and market stalls - there's something here for everyone. Went here for lunch with my family and we all got something different; tacos, pizza, pasta, pastries...so yum. My favorite thing was the truffle pizza. It is on the pricier side but you get what you pay for."
Stephanie D.,/user_details?userid=Jw-d7oi3EUM8ArkjhDCbVg,"New York, NY",9/4/2022,5,No comment
Kiki Z.,/user_details?userid=s3a4zrzokXbXzN7CXxZ04g,"New York, NY",8/6/2022,1,No comment
Guy B.,/user_details?userid=pet4VA4ByoaZZNadHV-1xw,"New York, NY",10/8/2022,5,No comment
Sophia Y.,/user_details?userid=NtaJYAQAlqI9IaBak_6biQ,"San Francisco, CA",11/1/2022,4,No comment
LaDoña F.,/user_details?userid=MDpPib2R0Hk8SKpDs_4F1w,"Manhattan, NY",10/14/2022,3,"Be careful and double check your bill, they overcharged us an extra bottle of wine, hadn't we noticed we would've ended up paying more than one hundred dollars more, after speaking to the manager who didn't even apologize we left. Great food but be careful and check your bill to make sure it's correct. T. Brasserie I'm talking about."
Reshard R.,/user_details?userid=6h_eC-lErGTdnWR_OynVPA,"Brooklyn, NY",8/21/2022,5,"Before I start, this is one of the rare moments where if I could double the stars to 10, I would. From the moment that you enter until when you leave because you have eaten all of the things. All. Of. The. Things. You are are in for a treat on multiple levels.  One is that the service is absolutely impeccable and hyper responsive to needs. The food is just as though you have stepped out of NYC and into Paris and I dare you to not understand that butter and creme are staples in any relationship.  But the topping on the cake and having Jean-George show you the speakeasy himself and be so warm, friendly, approachable, and knowledgeable about every single aspect of Tin Building.  It is a labor of love and yes, you are already in love with the visual feast and gastronomic leveling of your understanding of what love on a plate feels like.... oui. Just oui. And yes, take the spot at a bar of it is open. Why wait if you don't have to."
Brad B.,/user_details?userid=MWlWUQBHv7jbxhnay6UCQQ,"Manhattan, NY",8/20/2022,5,The tin building is a culinary explosion of variety and tastes that are amazing. The building itself on the inside is spectacular from beautiful Butcher to seafood to specialty cheeses. The restaurants were packed we ate at two of them first was the sushi restaurant Shikku i'm at sashimi guy and everything was fantastic the service is impeccable my friend is a roll guy and said the two rolls the tuna and the yellowtail was incredible . The avocado seaweed was delicious even the dessert was amazing. Then we went upstairs to the Chinese speakeasy which is behind the Mercantile room spectacular decor comfortable seats impeccable service we had the black bass scallions and ginger absolutely spectacular the drinks were unique and delicious.  Jean  Georges and Howard Hughes has hit a home run the place was mobbed. This will now be a major destination for tourists from all over the world no doubt so get here quick before it's too late.
