Grace C.,/user_details?userid=QqTwRvSyj4H6GVdKKkAiUQ,"Chantilly, VA",4/4/2023,5.0,No comment,https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Donald C.,/user_details?userid=HZmEPlmFhCeVIaLTWCBn2g,"Brooklyn, NY",5/4/2013,5.0,"There are many good restaurants in Williamsburg, and this one is one of the best.  Good food, service and atmosphere.  The latter is the best, and maybe the attractions.  Sit inside or outside in good weather.  Enjoy the experience.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Robyn N.,/user_details?userid=tg-vPVCwOlAfxSCkY5ps6A,"Brooklyn, NY",2/9/2012,4.0,"love the atmosphere of this place. get the truffle cheese gnocchi, a vodka lemonade and the ""banafi"" pie with hazelnut ice cream for dessert, you will be in heaven.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Janice G.,/user_details?userid=mGNXBCME8Jl6W1jxkVny0A,Australia,7/18/2012,3.0,"I've eaten here twice and the food is okay - nothing that blows you away and both times I have been a bit stuck with the menu - nothing that really grabs me.  I had a steak on the first visit - not bad, second visit the canneloni which was okay, as others have said it was swimming in oil and something missing.  The service is attentive, except the one waitress must have had her boyfriend positioned at the bar, she kept coming over to rub his back and kiss him.  At one stage she leant over to kiss him and I had a full eyeful of her knickers.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kristin T.,/user_details?userid=JHvywFFTb-braTJ_qqB31g,"Manhattan, NY",10/22/2012,1.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
theresa p.,/user_details?userid=R5btI6p4U3EFBtyx4ONU4Q,"Brooklyn, NY",1/10/2010,3.0,"This is a cute place, and the mussels I had were delicious. However, the service really detracted from that. The waitress was brusque and kind of rude, and kept trying to clear the table before I was finished. They had a good selection of beers on draft and they were cheap, and the mussels were addictively good.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tracey W.,/user_details?userid=51LCWrv_640qlloagXstRg,"Brooklyn, NY",7/14/2010,5.0,"I love the look, the food and the service.  It is a beautifully old feeling restaurant and bar.  The food and drinks are a not cheap, but worth the money because the food is soooo good, and it's good across the board.  The salads are complex and fresh and wonderful, the french fries are great, and I've tried and loved so many of the main courses that it is always hard to decide.  Inside or outside, it's always fun to eat there.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kry S.,/user_details?userid=fQprCOWmjpq09_-WRuFVhQ,"Brooklyn, NY",5/23/2012,2.0,"This used to be a cool punk bar, then it was a romantic little restaurant. Now the food is pretty gross.  I had calamari app, which had some pieces of quill in it. The gnocchi was greasy mushy slop.  The cannelloni was a soggy mess sitting in a bowl of oil.  Hated the food.  Two stars because the dirty martini was great.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Elizabeth A.,/user_details?userid=VlfgXUsoCupvcB6C6Kt_xQ,"Brooklyn, NY",1/10/2013,5.0,"Best lamb burger that I've ever had in my life! And their bread is good too, which I'm finding harder to come by in other restaurants in NYC. Service is friendly, and it's great for a date or a small group. It's also in central Wburg so it's conveniently located if you are looking to go somewhere nearby for drinks afterwards.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rhonda H.,/user_details?userid=2lTFonIzntJAvxWGswIFlA,"Brooklyn, NY",12/4/2012,4.0,"Love this place! So CUTE, there are a lot hip places in north Williamsburg but this place is very well thought out in terms of design and menu...stylish yet comforting. Similar to Du Mont and even Pastis in Manhattan but much closer to my apartment for brunch! YUM!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
M M.,/user_details?userid=pc11t9eHBDczGipC_ZY6Dg,"New York, NY",4/13/2012,1.0,"Used to love this place. I mean really love it! But a new manager took over and has truly brought the service & overall fun vibe of Sweetwater to its knees. Jennifer (or maybe Jessica?) has personally treated my friends rudely now on 3 separate occasions. Last weekend (which will sadly be my last visit) she was working the bar and apparently not too happy about it. When my pal got up from our table (after drinks took 20 minutes to arrive), went to the bar and asked for the type of beer he order instead of what was served, Jen/Jess stuck a straw in his glass, took a sip, said he had what he ordered then walked away. Our waiter (nice guy, don't remember name) was so embarrassed & apologetic, he said our whole group would get a free round. But at check time Jen/Jess/Nightmare veto'd the apology round. This is the most recent example of how the good times at a great restaurant have been polluted by a bad hire. Sweetwater... you will be missed!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alex R.,/user_details?userid=aS7-b5p0VRYta8ycCKNMWg,"Brooklyn, NY",6/13/2009,4.0,"i haven't been to sweetwater in a little bit, but i made french toast today, which of course made me remember how awesome the french toast was at sweetwater. beautifully presented and absolutely delicious, with homemade whipped cream on the side. every time i've gone there for brunch it's been a treat.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Juliet L.,/user_details?userid=GCMpcRI17oVSWy8MiIZluA,"Brooklyn, NY",4/22/2011,1.0,"this was, legit, the worst meal i've ever had. if i were you, i'd avoid this place. it's expensive and super gross.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shilpa M.,/user_details?userid=ZcpSvk6n7JTnGMSGPQKyFw,"New York, NY",11/22/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ahiliya N.,/user_details?userid=34FGjFX1uogxA68pcMiglg,"Brooklyn, NY",3/26/2023,3.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Heena M.,/user_details?userid=TPKSCqny9J4m-YRBveya6g,"Manhattan, New York, NY",2/25/2023,2.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joscelyn Z.,/user_details?userid=yyRoffkDNed2CKQc36v6uA,"New York, NY",1/28/2023,1.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amy L.,/user_details?userid=BPSnn0MxD81L_11cuRSFNA,"Chicago, IL",12/18/2022,4.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Glenn C.,/user_details?userid=JPH-WOKa6EBMlpBGLIPuiw,"Cobble Hill, Brooklyn, NY",7/27/2022,3.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chirag M.,/user_details?userid=_PQQbs9Faoyr4nurE_S9-w,"Boston, MA",6/18/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Waylon J.,/user_details?userid=y3jQvYJPsRtNJDuciBRtxQ,"New York, NY",4/17/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Howie M.,/user_details?userid=FHIvI3luR7xPl_OsYh1lKA,"New York, NY",9/24/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
D S.,/user_details?userid=rG9AeeWXbIf0fspoTqygOQ,"Chicago, IL",2/19/2023,1.0,"Terrible service. Okay food. Not worth the price point at all. Brought a guest that was visiting from out of town thinking this would be better than other options in the neighborhood. Especially because we had been here before. Prices have increased dramatically (understandably) but the quality and quantity does not justify that. The main waiter had a terrible attitude. Didn't write the order down and forgot to give us our main appetizer. And then when the main food was already on the table, he came to confirm which item we were missing. And in addition, he was arguing about how the cheesecake dessert didn't have a completely frozen layer that was literally not edible. It was just too hard to bears into. Overall disastrous meal and will never come here again and certainly never bring a guest here again.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brian A.,/user_details?userid=txzjsvxcgXqdr52L98LNaw,"North Bergen, NJ",4/20/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mandy K.,/user_details?userid=krziAgCMYW6suNxpBnABKw,"New York, NY",4/9/2022,5.0,"High quality ingredients delicately put together. We enjoyed everything we ordered. The three curry we had were all unique, especially the lotus roots one. The beet one had a nice spicy kick! Appetizer wise the crispy eggplant was my favorite. Also loved the garlic naan and parantha.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Anirudh K.,/user_details?userid=t5Kpu9CoNEPAUfAwTlezGg,"New York, NY",2/21/2022,4.0,"This is hands down one of the best Indian restaurants in NYC! The food is flavorful, the service is good and the hosts greet you with warmth. They also have a bit of a unique set of dishes on the menu - not your regular tikka masala type of stuff. I especially enjoyed their goat biryani, tandoori Cornish hen, Rajwadi paneer. Prices are on the higher side, but you wouldn't mind spending that money once in a while for the quality you receive. Would surely recommend and will be back again!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Srini V.,/user_details?userid=JapsODq2leyIn5JTgjOvkQ,"Manhattan, NY",7/12/2021,4.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Clara P.,/user_details?userid=8YEaETwwwjlMqS7UGiN_ww,"New York, NY",9/4/2021,3.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bindu R.,/user_details?userid=qVSwXfbik0WVbSTp6D8zCA,"GA, GA",7/15/2022,4.0,"New York has some of the best Indian restaurants in the country and I am always excited to try new options.  I went to Paisley with my two daughters and couple of their friends. The service and food was 5 star while the cocktails were barely 1 star. While I would definitely go back for the food, I  would choose wine instead.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Falak K.,/user_details?userid=D7DjACsJCc8Aw9pXUrh2Vw,"Santa Clara, CA",10/6/2022,4.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Andre B.,/user_details?userid=0r5GcxLrOL_DuqTeOM3JGA,"Chinatown, Manhattan, NY",4/9/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chanda A.,/user_details?userid=rSGAL65djurooHBabFPtaw,"New York, NY",11/9/2021,2.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shruthi P.,/user_details?userid=H83_GJQCK-YSSN1V0PPQ8Q,"New York, NY",9/18/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tejal G.,/user_details?userid=n8E14sluMfFjBvywaPapYA,"Hicksville, NY",2/27/2022,5.0,Delicious food. Must give it a try. Had visited this place for birthday and it was worth it.,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Harshita B.,/user_details?userid=IFvZkOK-ARBuUjqxGYKB2Q,"New York, NY",10/29/2022,4.0,"This place felt like a hidden gem and is one of my favorite places in Tribeca. The food was tasty and authentic, and I enjoyed everything we ordered. We ordered Andhra Chicken, Chicken Chettinad, and Delhi Chaat. This place is definitely worth the money, you should go!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Braden B.,/user_details?userid=qWsFs2p4jzYmjobE1XZiFg,"Manhattan, NY",8/16/2022,5.0,Indian food at an entirely different level. Not just northern Indian food which is what we mostly get in the North America. They have food from all over Indian. Amazing!  And a beautiful location.,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Payal P.,/user_details?userid=uWwYt_W9R8XZO1WfHLz7JA,"New Brunswick, NJ",2/6/2022,5.0,"Amazing Indian restaurant in TriBeCa!! Food was delicious and the drinks were to die for. The service was unmatched and our party enjoyed every minute of the 4 hours spent here. Would definitely recommend the Crispy Eggplant and Garlicky Cauliflower. Overall, great food, atmosphere, and service!!! Will definitely be coming back.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bhakti M.,/user_details?userid=PjOsUAZKEAr9iPus99UXjA,"Valley Stream, NY",8/30/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Grace G.,/user_details?userid=S_GsZGf_WFFr1NdZGcvMVQ,"Columbus, OH",6/23/2022,5.0,"The food was so yummy and our server was lovely. we decided the day of to go here, and did not have any trouble making a reservation. The restaurant is so cute and they even have a dog!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Puneet A.,/user_details?userid=zfXgqxSM_Wfqx9g0rcIqgg,"New York, NY",8/28/2022,5.0,"The food, service, and ambiance was amazing. We had the dahi ke kebab, paneer bhurji dosa and kulche chole. Each of them were incredible. The servers were very attentive, frequently checking if we liked our meal but not overbearing. The decor is also very well thought out. Great experience overall and wish we knew about this sooner!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sanil G.,/user_details?userid=gbgb0Oflca9OdYgHO46Wrw,"Fremont, CA",7/24/2021,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mike C.,/user_details?userid=37cpUoM8hlkSQfReIEBd-Q,"Forest Hills, NY",2/6/2020,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tiffany L.,/user_details?userid=5FlgD05FK0cfcv-7puqAIA,"New York, NY",2/26/2020,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vivek S.,/user_details?userid=SDZsSgyxwNU8_FiJf1UvNg,"Berkeley Heights, NJ",7/20/2022,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Iffath C.,/user_details?userid=eJb5HJUZom_eETH3evQ8Vw,"Queens, Queens, NY",10/11/2021,5.0,"Paisley is aesthetically cute, upscale HALAL Indian spot! It's a family owned Indian treasure in Tribeca which offers both vegetarian and non-vegetarian. It was an experience with an amazing Bollywood playlist!  You name it- Samosa Chaat, Seared Scallops, Eggplant Chaat , Lamb Vindaloo, Malai Mushroom , Rack of Lamb, Chili Prawn, Murgh, with a side of Onion Chilli Naan and Cheese Naan. They had a heart mix of Northern and Southern Indian dishes.  The dishes were very flavorful but low on the spice scale, of course that can be adjusted. The attention to every detail on every entree was impeccable. Can't forget their mocktails the Nojito and Purple Smash. Highly recommend to anyone feeling home sick or around the SoHo area.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sunny L.,/user_details?userid=wiBJWa3RBh-Q7jM4J4dCEw,"Manhattan, NY",3/7/2021,5.0,"Excellent food, service, wine selection, & super Covid-compliant. What a great find  in Tribecca! We have not had a decent Indian food almost for a year & absolutely loved everything we ordered. Warm & cozy outdoor seating. Humming conversations. Lots of laughter over delicious food  with a perfect  wine. Five stars.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jamal K.,/user_details?userid=o3g8s1jn62X5FZk6kbeV4g,"Brooklyn, NY",11/21/2021,1.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sabin C.,/user_details?userid=G_WepRqjbm-LPwbHSXZR9g,"Scarsdale, NY",9/22/2020,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Neha C.,/user_details?userid=wDXKRUS6hVIVvKAk77U88Q,"Pittsfield, MA",10/11/2022,5.0,"I had the best malai kofta ever, other items we ordered like dal makhani, eggplant chaat, lamb chops were really good too",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alexandra B.,/user_details?userid=NqYrZP2GFuL0ckhL3Rpkdg,"Lower State, Santa Barbara, CA",11/7/2021,5.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sargam M.,/user_details?userid=5cCpTx5QnVsYtLm9D8vdCQ,"Manhattan, NY",5/27/2021,4.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ron S.,/user_details?userid=XJrvgOH2Kfxz3m_sA7T4pA,"San Jose, CA",6/16/2022,5.0,"The best Indian food I've ever had.  Every time I get a chance to go to TriBeCa in NYC I have to stop by at least once.  Love their garlic naan bread, chicken tikka masala and crispy eggplant.  They have so much more wonderful dishes.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Neha P.,/user_details?userid=iPnesIg4kkLrW5y5vn73Ug,"Scotch Plains, NJ",6/27/2021,4.0,The cocktails are amazing and good cozy vibe. We went here for date night and the food was very good too. Giving it a 4 because we had Lahori Paneer and it was deep fried which I thought which was not properly spiced . The Nilgiri chicken as amazing and so was the Jaipuri Kofta.,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vidisha P.,/user_details?userid=vtAIgqr9gLro-jOIfYxyhw,"Alexandria, VA",7/26/2022,5.0,The food was absolutely delicious! The eggplant chaat and cauliflower was soooo amazing we are still talking about it a few day after. Definitely a great find!,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Frank A.,/user_details?userid=9s7AurWtJa3iV_h-gN2QGQ,"Manhattan, NY",2/13/2020,3.0,"Paisley is in a cool space (redecorated from when it was Dylan Prime) with good music and great Indian-influenced cocktails. The service is still off, but it is a new restaurant and I'm sure they will get it right. The food is the issue for me. It is not the vibrant, flavorful cuisine that Chef Beck used to serve at Tamarind. Not sure if he is trying to Americanize his food, but it is not at the same level of creativity as it once was. Skip the food, go to Tamarind for dinner and then drop in to Paisley for a nightcap on the way home.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Deep P.,/user_details?userid=RgJj5Hl8r6omeOuwTA69LQ,"Hoboken, NJ",9/30/2021,1.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dori M.,/user_details?userid=Ek_FhEUGyQsQpGtDuprWPA,"Laguna Niguel, CA",5/7/2022,5.0,"Excellent food, truly everything we ordered was delicious!  Cool atmosphere, and the bartender Christian is awesome!!! We will definitely return often!!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Winston G.,/user_details?userid=qb4l3B1VifNbkGkC61emSA,"New York, NY",5/12/2021,5.0,"Paisley is a must go! We came here with a group for Diwali and though COVID was still a worry, the staff did such an amazing job keeping the experience what they envisioned. First off, the décor does a wonderful job of blending Indian ethnic with modern design aesthetics. Long story short, it's unique and a great date spot or somewhere to take all your friends out. Service was stellar and nothing short of what you'd expect from a top line restaurant. And of course the food, needless to say, was delicious. Being Indian myself, I know how most Indian dishes are supposed to be made or when they've been altered for restaurants. Paisley and Chef Peter Beck stay true to the Indian dishes they cook, bringing traditional flavors. But what is really impressive is how Chef Beck has let his creativity flow in other Indian Fusion dishes. Honestly, the best way to experience it all is go with a group and share dishes. Overall we had a wonderful time at Paisley, Chef Beck even came out to check on us and offered us some extra Diwali sweets to take home!",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alexa A.,/user_details?userid=QeGXaVQFC60gWV8Y5NxJew,"Manhattan, New York, NY",11/1/2021,4.0,"Delicious. I've been here a few times, including their opening week. It's really cute inside. But $26 for chana masala is genuinely wild.",https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sheetla G.,/user_details?userid=L0Z3iOzZzCDzXPx0Ydd3Pg,"Jersey City, NJ",11/30/2021,1.0,No comment,https://www.yelp.com/biz/paisley-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
