Jennifer G.,/user_details?userid=U60_AeUUzNwuAkK9qRnfJQ,"Manchester, MD",4/4/2023,5.0,No comment,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew 
Allison S.,/user_details?userid=3zk3_VwosZqN_1_74RNXEw,"Brooklyn, NY",9/17/2015,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lidia D.,/user_details?userid=iKNjiK8i1I5x6Prq6YyYEg,"Los Angeles, CA",4/12/2018,3.0,"There are a lot of different Japanise restoraunt in New York. This place is really tiny and can be uncomfortable for big group of people. Some dishes are okay, some are not so tasty. Service depends on different cooks and waiters. Can give only three stars from five according to all marks.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kim J.,/user_details?userid=03f__-_zGfTTi1Sx6xbNgA,"Boston, MA",11/9/2019,1.0,We put our name in and the waitress said 30 minutes we showed up 45 minutes later and she squeezed us into a small table for two and there was three of us! We waited at least 10 minutes before deciding to go somewhere else. Horrible experience won't be back.,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Katherine F.,/user_details?userid=1z93uN72tesT9lMp7h-eLw,"Austin, TX",5/11/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dan S.,/user_details?userid=4jQwzANX1heVbXg4AnsAGw,"South Royalton, VT",12/25/2014,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bob R.,/user_details?userid=EztiOn7fDwZH_zA6saGFJg,"Brooklyn, NY",3/26/2017,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kay P.,/user_details?userid=Xy_GM_fEW8cYPzNUE1TN1Q,"Colonia, NJ",1/16/2019,5.0,"I want to commend the staff for handling an unfortunate incident incredibly well. My husband, sister and I came in around 6:30 and were able to be served before the roof started to leak uncontrollably. (It appears that a neighbor had a flood and it trickled into Izakaya). Even though it was a stressful situation, the staff maintained composure and complete transparency throughout the ordeal. I wasn't able to catch any names, but I wanted to thank them for trying to tend to our needs. Aside from the service, the food was absolutely delicious. We hope to come back when everything is fixed!",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Billy B.,/user_details?userid=YSUNBf8pLboFzCT0-DUt-w,"Brooklyn, NY",12/29/2017,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Charles Z.,/user_details?userid=SIfe5_kN9Zj1eP9ETapNgQ,"Edison, NJ",11/12/2016,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
J W.,/user_details?userid=NM_38L7vKNBj0cRHZJ7VTw,"New York, NY",5/17/2017,1.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Leslie C.,/user_details?userid=sD2qbmolHJnuBa7PnZ4NTA,"San Jose, CA",5/23/2018,5.0,Has their shio ramen during lunch which was pretty good! The chashu was thicc. My friend ordered the katsu sandwich and the meat was also thicc. Would recommend.,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dre H.,/user_details?userid=axsIJtEDwRlMgSkLpQAZKw,"Boston, MA",7/2/2018,5.0,This place has incredible ramen and other Japanese staples. It's a small hole in the wall that only takes cash. But don't worry because it's cheap and Delicious. The service was also very nice and friendly and they even put the World Cup on for me. The spicy miso has probably the biggest chunks of pork in any Ramen noodle dish I've ever ordered. Seriously ridiculously good,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Josh A.,/user_details?userid=yp-vIdv5mVNnRRGaJVs0IQ,"New York, NY",8/19/2016,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Daniel K.,/user_details?userid=br7BorCvgDCn5XNhLxjGoQ,"Brooklyn, NY",6/21/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Henry L.,/user_details?userid=7tawPxRhkyRVILLbftmgTg,"New York, NY",7/19/2015,3.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer K.,/user_details?userid=9yR4C1MGJYjdewz6Q9v10w,"New York, NY",9/3/2016,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ace D.,/user_details?userid=n7WEvmGH3ljOuqq2vlcCuQ,"New York, NY",4/29/2016,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sereibot Y.,/user_details?userid=z5J7fgxL1sPd5pfpC_UTSw,"Hoboken, NJ",1/15/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Daman P.,/user_details?userid=h7qhO3qaDEq6hyAynNlHVQ,"Harlem, Manhattan, NY",2/13/2018,5.0,"Amazing small plates. Very affordable. And the sake selection was awesome. We got the Sake flight, a bottle of sake, and 7 small plates. The total was $200 between the two of us. I can't think of another place in NYC where I would get the same authentic food, drink, and environment at this price point. *not to be missed",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Weili H.,/user_details?userid=jEKOyL_ZMcSYlwqz8J_Eqw,"New York, NY",11/19/2015,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeff B.,/user_details?userid=hdNJdeYXaMND465udKE7SA,"New York, NY",2/19/2016,5.0,"Just amazing food, the nourishing prelude to the sake and beer. The DIY sift tofu, chicken nanban, and addictive cabbage (that's the name) were sublime.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Diane K.,/user_details?userid=BXEOYB7dZLFQpt3Dd7xwkw,"New York, NY",12/28/2017,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Swithin T.,/user_details?userid=nZJCweMp2xmxFsHqlOYFIA,"Flushing Meadows, Queens, NY",4/16/2016,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shanhui X.,/user_details?userid=fWPJL0VLXSPsyDGeVYjP5Q,"Brookline, MA",2/8/2016,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Blue G.,/user_details?userid=EAOK2onbWI9SvmN4onym1g,"Floral Park, NY",1/28/2015,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jack C.,/user_details?userid=29XSOh9fNkyRpwxY0wI_TA,"Providence, RI",3/24/2015,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dominique D.,/user_details?userid=QDwcF37uCDWeIy1lRSjjog,"Brooklyn, NY",10/22/2014,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hoa Sociu S.,/user_details?userid=E9JHZzQUM4pvWmbZT-UFTg,"Binghamton, NY",8/28/2017,3.0,"The restaurant was tiny and not crowded when we got in. We ordered cabbages, mushroom croquettes and the suriyaki. First off, the cabbages was tooooo salty. Then come the suriyaki was really sweet. I must have asked to refilled my water 3 times. There was also language barrier toooo, the waitress (while seems nice) couldn't understand what we asked regarding the food. The croquettes was weird. Couldnt taste the chicken. I would not come back",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Konosuke K.,/user_details?userid=79glmEi_OUFmk2Yt818AYw,"New York, NY",1/27/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah P.,/user_details?userid=x-iSoqbYK9Pg6jaOPA_JqQ,"Manhattan, NY",3/6/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marc L.,/user_details?userid=_oSeUQkNP-8nJJ_THifUFg,"Brooklyn, NY",2/19/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joshua G.,/user_details?userid=e1zdtVM0XNcuH-WTVlBaGA,"New York, NY",12/7/2014,5.0,VERY authentic Japanese restauraant and the servers (we had wonderful Yudai) take the time to explain how everything is homemade and imported from the special Japanese pork from Canada to the hard to find Kagua beer which just hit the states and is a Belgium made Japanese inspired beer.  Their take on French fries which leverages the chefs Italian experience and uses Genoan mayonnaise over small tastey potatoes is to die for.  Their cod fish cakes are great.  The tempura chicken dish with 7 herb homemade sauce is also great.  The pork had great flavor but slightly chewy and on the dry side but paired with some white rice and the sauce made up for it.   We went to the panacotta dessert over Japanese red bean.  Definitely an awesome find thanks to yelpers that has only been open for 6 weeks.,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Muppet C.,/user_details?userid=gfhlbTFMiFJQUVDMAJF3Pw,"New York, NY",11/16/2014,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Becky S.,/user_details?userid=t8GeBziw2Txo7qLvhnBOrg,"Chicago, IL",7/26/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amanda I.,/user_details?userid=16xIUxD8TbCJSOrBf7lnbw,"Manhattan, NY",4/30/2015,3.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Henry Y.,/user_details?userid=uwy3e_csX0iE2R7FmMqGMw,"New York, NY",1/16/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gary T.,/user_details?userid=RiY6uzkNXTFZ8TDw3no5kQ,"Hercules, CA",7/22/2017,5.0,"I don't know how this place only has 4 stars. This was some of the best Japanese food I've had outside of Japan. The beef tataki, sukiyaki, and curry Doria were all amazing. Yes it's expensive, but all Izakaya are. Do yourself a favor and reserve a spot when you can.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
YooY W.,/user_details?userid=EHwdRz6Lfy1CBK5Jw32QoA,"New York, NY",5/3/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Genevieve S.,/user_details?userid=d3xp8j1oe5A_uHVtuLhL1w,"Williamsburg - South Side, Brooklyn, NY",12/29/2017,5.0,"I loveeee this restaurant. Delicious food, cozy atmosphere, reasonably priced and the dude who runs it is really sweet. The chicken nanban, burdock salad, and salmon sashimi (huge, delectable chunks of raw salmon) are my favorites. They always have great sake recommendations, too. If you like Japanese food, small plates, and are bored with the subpar izakaya options on the lower east side, I promise: you'll love it.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Audrey S.,/user_details?userid=yn8FqMFo7AfUQj8OirEjSQ,"New York, NY",9/20/2015,4.0,"Nice hole-in-the-wall Japanese restaurant. They have limited seats, very personalized service and take reservations even on Fridays! The best dish was the Chicken nanban main dish! If you're going as 2, order a bunch of tapas (we ordered 5) and 1 main course and sake. That should be just about right. Spent $50 ea.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Oleksandr R.,/user_details?userid=rCbq27_zOte8zmSLEpMI6g,"Jersey City, NJ",6/30/2017,5.0,"Very tasty food, friendly service. Can literally order anything from the menu - cannot go wrong! The place is cozy.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bailing W.,/user_details?userid=KSmez4kOhi8OMK5THtYKhw,"New York, NY",10/7/2016,1.0,It takes forever to have the dish on ur table...I will just never eat here again. Seriously，the worst service I have ever had. And the staff should WATCH their attitude. They just made me write my FIRST review on Yelp ：）,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tandy L.,/user_details?userid=X-jEt501BJE0_BcoeGdNhQ,"Financial District, Manhattan, NY",1/31/2018,1.0,"Food was pretty good, until I bit into the chicken nanban and I saw blood coming out of the chicken. Bright red blood. The owner told us it was normal and didn't even know what to do with it. Finally we asked if we could maybe get a replacement and he said something and walked away. Then not even 5 minutes later the waiter asked us if we could finish our meal within 15 mins and leave because a party of 4 was scheduled to sit at the table. We told her we could move to a smaller table but she flat out asked if we could just leave. What kind of customer service is this??? We felt so uncomfortable and embarrassed. Is it because we asked about the raw chicken? I wish I could give negative stars",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Yujie Y.,/user_details?userid=CR4dU883xNVIlB2QrSW5dQ,"Jersey City, NJ",5/11/2015,4.0,"Chicken Nanban, Premium pork are very impressive. The staff are very friendly introducing the dishes and beer choice. Great place so i guess a little pricey is acceptable.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Yohsuke M.,/user_details?userid=30uz6Y9rRuL7mfB84NZwZg,"Fukuoka, Japan",10/29/2014,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jenn A.,/user_details?userid=Q3QStgv_o-jX5M5a7FxJtQ,"Manhattan, NY",10/7/2015,4.0,"Probably the best Japanese food I've ever had. The addictive cabbage and the addictive fried chicken are a MUST and they really hold true to their ""addictive"" name. The deduction in stars only has to do with their $28 minimum per person as well as the wait staff. They were not willing to help but instead we were made to feel more of a nuisance.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
D P.,/user_details?userid=XpWWu_duSLul4q4PZSaZkw,"Palo Alto, CA",6/11/2017,4.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lindsey M.,/user_details?userid=hVc7VYgiYGw6JQKf1w10mQ,"ASTORIA, NY",10/10/2018,5.0,"Delicious food and great service. Loved the agedashi tofu and the medium rare scallops. The chicken nanban was good, I just wish the sauce had been added more last minute so the outside would stay crispy!",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah P.,/user_details?userid=U-vfEAouRTR9GDxuVvuQ_w,"New York, NY",2/21/2017,5.0,Love this place! Always have an exciting menu. Make sure to get the cabbage starter. Vibe is super cozy with dim light- good place for a date,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ik S.,/user_details?userid=1JQcc311gCcuQMTe_MXP3A,"New York, NY",1/30/2017,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Akshay V.,/user_details?userid=oSu7klEi6Am8GZPm67AXsQ,"Financial District, Manhattan, NY",10/11/2016,5.0,My go to spot for izakaya- just like eating below the ginza bridge without the ambience of the street,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kyra M.,/user_details?userid=MkxdxD41IEZphMhUN2y57g,"Newtown, CT",1/10/2017,5.0,"My boyfriend and I discovered this place last summer and it has become both of our favorite restaurants for whenever we just want to eat amazing food. I crave their curry doria and chicken nanban--to the point that I've tried recreating at home from recipes I found online. But they're unbeatable. Not to mention, I love their ""sour"" drinks. It's a highball (shochu, soda water, ice) mixed with fresh citrus juice that they squeeze right in front of you. Nothing could be more refreshing! It's not a cheap meal, but it's not terribly expensive either. Last time I went with three others, we ordered probably 10 dishes, each getting 1-2 drinks, and it was $40 per person.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mario T.,/user_details?userid=reMWAg9EafFgZeLMmY9oTQ,"Manhattan, NY",8/26/2016,5.0,"Agree with the great reviews here. Every dish we had was special. I especially liked the pork, fried tofu and chicken nanban. I will definitely return.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jianjun L.,/user_details?userid=5ZoA3g0Posss_e9rhhLrnQ,"NoHo, Manhattan, NY",11/4/2017,1.0,"This is the worst Japanese izakaya I have ever been to! First of all,they never told us it was cash only!!! And after we ordered, the salmon avocado app came and the salmon was not fresh and smelled super fishy, we barely touched it bc we didn't want get ill. We told the waitress and she just struck her shoulder like it's too bad, never meant to do anything about it. After we got the bill I was putting my credit card to pay that's when she said it's cash only! Plus they forced a very pregnant lady to stand for 15 minutes even there were open tables because they were ""reserved"", no one ever came.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lance S.,/user_details?userid=00jBFxu_PQLjzSE203rOXA,"Manhattan, NY",4/30/2016,4.0,"Had a very nice dinner. Everything was good, some of it very good. Will be back. Enjoyed the class and their signature dish .... the fried chicken with a nice sauce.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Teresa F.,/user_details?userid=HVTKFaeFI_wyQYORlCvzMw,"New York, NY",1/24/2015,5.0,"So we were a pretty big obnoxious group. The place is small but they took our reservation and accommodated us with great service! We apologized for our lateness but all they did was continue to offer even better service and more smiles. Service aside, the food was amazing. I would recommend coming with a smaller group so it's easier to split but we  ended up ordering over half the menu so I don't remember exactly what I was eating. All I could say is that everything was so delicious and amazing!! It tasted so good I can't wait to go back to try some more tapas.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sidra M.,/user_details?userid=6vOw3zBkN_4WI8VTtCJpSQ,"Boulder, CO",8/21/2015,4.0,"We enjoyed a really great meal here the other night. The waiter/owner was so nice and funny in his explanation of the ""Addictive Cabbage""- really quite charming. The cabbage passed the test so we stayed and enjoyed several things, including the yam appetizer, the fried salmon, and the Chicken Nan Ban.  The yam appetizer wasn't my favorite, but the fried salmon was delicious and the chicken nan ban positively addicting.  This was a very pleasant, authentic Japanese izakaya experience.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karen Y.,/user_details?userid=tL5mH93Zk0fuLbQ3AjfmPQ,"Brooklyn, NY",4/18/2015,2.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lily M.,/user_details?userid=yvi5NY0-PsJTFo2eDUzRHw,"Glendale, CA",2/11/2015,2.0,what a ripoff. WAY too pricey for what it is you're getting. simple as that. is the food good? it's OKAY. Not remotely worth the price.,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
O J.,/user_details?userid=1BZLdFyaMXDUwV3lqWeVzg,"Recoleta, Buenos Aires, Argentina",3/13/2015,1.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Justa D.,/user_details?userid=t1A_UHWJ9p4fPjqGE0nHcA,"NV, NV",4/5/2015,1.0,"No vegetarian. Being in vegetarian friendly east village, I feel there should really be at least one option other than salad.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dani C.,/user_details?userid=ixkRTqtJT36lEZoeCf3BBA,"New York, NY",4/7/2015,5.0,No comment,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
August L.,/user_details?userid=w1p71ZCBEaVLMYHWLPcqow,"Manhattan, NY",2/7/2015,3.0,"Delicious food, especially the Chicken Nanban. I give three stars though because the portions here are small for the relatively high prices.",https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
