Jason M.,/user_details?userid=DjiTQpTqEfCiq2SkMFQWeg,"Midtown East, Manhattan, NY",12/8/2022,5.0,No comment,https://www.yelp.com/biz/dim-sum-palace-new-york-9?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kelsey H.,/user_details?userid=FndyT0pHfFNW9E6-JY_ZLg,"Los Angeles, CA",7/26/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Melissa M.,/user_details?userid=3w7A59yJ0DSOPKLJFLH5EA,"Brooklyn, NY",7/14/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Morlene C.,/user_details?userid=VLTBPUrbNRR-f84h-altQw,"Brooklyn, NY",12/22/2021,3.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
renje g.,/user_details?userid=y94FS7iXvZp9QISUc0F__Q,"Brooklyn, NY",12/30/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Farrah B.,/user_details?userid=ARFM4LrI_zxogm1L29ZKng,"Brooklyn, NY",5/31/2022,5.0,"I swear I left a review for this location a long time ago but I guess it disappeared periodisappeared. I absolutely love there stir fried noodles with chicken! They are the best handful noodles I've had in the city. I've brought a few friends and family here and they love it just as much. I've also had the Spring rolls and bring rolls and shrimp fried rice, both are delicious.  My friend tried the soup dumplings when we went the last time and she enjoyed them thoroughly thoroughly. The vegetable dumplings were pretty OK we have them steamed. The period the wulong green tea comes in a giant French press and probably gives you about 5 cups of tea. Extremely extremely fragrant and fresh. I know I'll be returning soon.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ruby D.,/user_details?userid=2U45IvKIFlIRdCBgVlOz5Q,"Queens, NY",12/3/2021,5.0,"I came here for dinner with my boyfriend and we shared beef and tripe, dan dan noodles, pork soup dumplings, and string beans. We really enjoyed the dishes, but did think that the dan dan noodles were just alright. However, we especially loved the string beans. Also, the service was extremely fast. We were able to place our order quickly and the food came shortly after. The waiters were really attentive and it was easy to get their attention. I highly recommend this spot!",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Danielle G.,/user_details?userid=Pk5VjKptIHcaIhUORENg-A,"New York, NY",5/20/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Thomas C.,/user_details?userid=j9x82Fls3Ya6yfmtw6iOIA,"Brooklyn, NY",5/22/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Deseri T.,/user_details?userid=HsTeqXCdqqqpCDzuE4QQmQ,"Deer Park, NY",12/30/2021,4.0,"This place was good! We made reservations but didn't need to as it was almost empty. Everything came out quickly and we got a billion different types of dumplings, noodles, etc. The service was also great! We're they the best dumplings I've ever had in my life? No but they were good. If you're in the area stop by!",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Claire L.,/user_details?userid=UqSbCAA0jEQo6TXgpB9-iw,"New York, NY",12/25/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hsin-Yi W.,/user_details?userid=M90aCs0T0ZkWnXSpJZHpbw,"New York, NY",3/24/2021,3.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eddie P.,/user_details?userid=AkOG_s1-coaDu1BM1z6dBg,"New York, NY",12/23/2021,3.0,"Love the dumplings and used to order $100+ big orders of frozen xiao long bao and other goodies to steam/fry at home. However, they've stopped doing frozen items delivery. Unfortunately, soup dumplings are not nearly as good once they've been steaming extra in a delivery container as they are fresh out of the bamboo steamer. When I'm in Chinatown (which is a trek for me), I'll pick some up, but I'm sad they no longer deliver. It's less of a regular thing for me now (maybe good for my diet though lol).",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Deborah W.,/user_details?userid=ebtpi5qpypOVYaUgT5aEwA,"Manhattan, NY",3/29/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
John K.,/user_details?userid=PqyI8rrREihvfSFsRlgtpw,"Goleta, CA",5/15/2022,2.0,"I was here for the House special spicy braised beef noodle soup, which supposed to be chef's Signature dish.  However, the noodle they served was very different than the picture on yelp.  The noodle was too soft and not cook to order. The soup was watery.  I felt like a fool.  The green onion pancake was ok but very greasy.  This is absolutely the worst meal during my 10 days in NYC.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jenny Z.,/user_details?userid=Jl1z3Wylzhb25XejTxPHtQ,"San Francisco, CA",6/12/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cth W.,/user_details?userid=J9pWmwNXIRmg5Gyii2fX2g,"Manhattan, New York, NY",5/19/2022,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Liz C.,/user_details?userid=CpwjshoVRchHY-5ai3TPOA,"Manhattan, NY",10/29/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sophia Y.,/user_details?userid=NtaJYAQAlqI9IaBak_6biQ,"San Francisco, CA",4/18/2022,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Winifred W.,/user_details?userid=ar0De1RWvrdjxOL_q1Pnpg,"Glen Allen, VA",5/29/2022,5.0,"This is a very beautiful restaurant, indoor and outside seating. The dish I had was the Chicken stir fry  noodles. This chicken was sliced thin seasoned to perfection, with julienned carrots, green onions, mushrooms and ""Fresh"" hand- pulled noodles. There was a small dish of some kind of amazing oil that truly compliments the dish. This was very delicious, and oh NO SOY SAUCE is necessary.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lacey C.,/user_details?userid=BocNO46HWModMH0hosOn4w,"Winter Garden, FL",12/13/2020,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Wendy B. Y.,/user_details?userid=y-vDK0aeN_hJOdVoCbxQdQ,"New York, NY",7/18/2022,1.0,"I don't write review at all but this one makes it. I ordered a delivery pretty late at night (an hour before they close) cause i got home late from work. Never had this place before but always see it pops up on ubereat so i figure to give it a try. Ordered the chicken mushroom chili wonton and the beef noodle. The beef noodle was good, a solid 3/5 but the wonton is under cook and have this doughy taste. First i thought nothing of it since it's my first time having this place, by the 3rd piece i realize there's no way a thin wonton skin can be this chewy and doughy then that's when i break apart the wonton and inspect it. The dough was definitely under-cook which pretty much mean i had atleast 2.5 under-cook chicken meat wontons. I know i ordered the food kinda late but damn, atleast make sure the food is cook before you clock out. Most likely not going to try again.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ruby B.,/user_details?userid=2jLqjRxYAexb7nLg-a2wJQ,"Brooklyn, NY",4/26/2022,2.0,"The rice cake was good, the house special beef noodle was meh and the siu long bao had thick skin and the meat inside was flavorless. Way overpriced for the portions. 2 stars for cleanliness of the store and the rice cake was good. Overall, not worth the visit.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer D.,/user_details?userid=CFSK81z8O3ygficr9eRnHw,"Toronto, Canada",8/13/2022,5.0,The soup dumplings are to die for. All the food is excellent and the service is excellent. Their Shanghai noodles are so good and all the vegetarian options are also excellent. Highly recommend!,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lu H.,/user_details?userid=XFR4tfX0LFE079es_FlQzA,"New York, NY",7/28/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Andrew H.,/user_details?userid=axASKnYEDzzCOCoRwEnJBA,"New York, NY",7/31/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Reshard R.,/user_details?userid=6h_eC-lErGTdnWR_OynVPA,"Brooklyn, NY",3/19/2022,4.0,"All that and dim sum...ok had to use that. Lovely staff with really well honed flavor palate and only slightly greasy fried rolls. Very Scandinavian decor with a touch of Asian art, but not busy when we went so if you are looking for a good meal without hassle, this is for you.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gabriella P.,/user_details?userid=YvzcKqCDvNaR6ZmyWf5cIA,"Lower East Side, New York, NY",1/29/2023,2.0,"Service was bad, food was ok. Soup dumplings bland. Ice cup was dirty, straw was broke, chili oil taste more like oil then chili, please get better waitresses or waiters who are friendly.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Julia P.,/user_details?userid=3FHV2o7So8ElztoU6L7wRg,"Philadelphia, PA",1/23/2021,3.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kate W.,/user_details?userid=7Ok-_z8bTa8gekwzixhn2g,"Morrisania, Bronx, NY",10/18/2022,1.0,Order was wrong and food was gross and sloppy which is bad enough. To make it even worse I found a hair.  Super disappointing and makes me nauseous thinking back on it.,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Arlene Y.,/user_details?userid=RBWQpImPJ5Peb9Di2Jogpg,"New York, NY",6/27/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
J. Lawrence N.,/user_details?userid=lvYnwp1CTOGPSOaDy-vCUQ,"New York, NY",9/9/2020,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Giant ..... G.,/user_details?userid=7d0TBxNJ4RM9H-uoXVQaLw,"Manhattan, NY",3/18/2022,2.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tianyu C.,/user_details?userid=tT-IxDBC9Byb4x4AoCOKmg,"Brooklyn, NY",9/30/2022,2.0,"We came here on Friday night, 10:20 PM and been told that dine-in is not available since they closing soon. However, they have their business hours on yelp showing close at 11:30PM and on Google with 12:45AM. So we had to order take out, but the waiting is 20min. And ironically, all the workers are Korean while selling Shanghainese food with Chinese menu. Foods are ok... not worth returning.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lillian L.,/user_details?userid=vldVxBaVkujEO-sXv6iRpw,"Queens, NY",5/20/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Linda M.,/user_details?userid=mBJJ2hS1LTSkWPA7qkaksQ,"Brooklyn, Brooklyn, NY",6/24/2021,4.0,"We were craving for soup dumpling so we decided to stop by and try this spot. The staff was very friendly and welcoming. It wasn't busy when we arrive but it did get busy towards the end. They are currently having a promo where if you dine in, you get a free order of pork soup dumpling. The pork soup dumpling are actually pretty good. We also order the fried rice cake with beef and turnip puffs, both are my favorite dish. I wish they have a broader selection of drinks but they just have milk tea or soda in the meantime.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cliff M.,/user_details?userid=8cecDxdjvHDci5mhNAr1KQ,"New York, NY",1/13/2023,1.0,DON'T GO!!!!! Avoid this place. The staff are rude and incompetent and the place is absolutely filthy.,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jenny Z.,/user_details?userid=PwnQwozI7qsv3SadE9S9DA,"New York, NY",7/26/2021,5.0,Super solid Shanghainese place with very good soup dumplings. The XLB is definitely freshly made day of with bouncy skin and good filling; doesn't break super easily. Shrimp wontons were good too. Honestly everything was good. Very satisfying. Even the duck was tasty and I thought I wouldn't love it. Cucumbers were a bit meh but likely bc I prefer a different way of mixing it.  Nice setting and super friendly staff. They even gave us a free basket of XLB for promotional purposes.,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cherrilyn B.,/user_details?userid=FpNGrderunF_-4CKRqND4w,"New York, NY",5/24/2021,5.0,"This spot is very cute and the staff is very welcoming. The decor is modern, it's very clean, and the food is good. I would say skip the crispy duck as it's only a quarter and +$15 but the taro milk tea was soooooo bomb and so were the dumplings.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tony Y.,/user_details?userid=FPv27CkYLodbfz3gj5Fnkg,"New York, NY",11/2/2020,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
SI N.,/user_details?userid=aAPf3U040O7lOFzRCh7CGA,"Sterling Heights, MI",7/17/2021,2.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nikita S.,/user_details?userid=m1RGjEUaV_9rEv0TX49LVw,"Brooklyn, NY",7/31/2022,1.0,"Tried this spot, ordered delivery while at work and honestly it was completely disappointing, bland, oily trash. Dumplings were all dough, mop tofu came with  no rice and was bland. Blown away by how you can make mop tofu bland, but by golly  they did it. Spicy chicken wings also bland, some of the worst wings I've ever had in NY the last 30 years. Never ordering or coming here again, go to Spicy Village instead, if you want authentic and solid Chinese food.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer Z.,/user_details?userid=o0yYm11uaOLZesNp987fOQ,"Manhattan, NY",8/30/2020,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amy L.,/user_details?userid=XRJ1Xyu0lJ5Y2Z1xdxMwFQ,"San Francisco, CA",6/16/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dayo E.,/user_details?userid=riBnb9QLF-oEgxpTVWZ0QA,"Manhattan, NY",5/23/2021,4.0,The restaurant is really pretty and clean. I love the interior and decor of the place. Wait staff is nice and friendly. Had the pork soup dumplings as part of the Yelp elite event and ordered some more to go as well. Warm and nice soup dumplings. Nice to go packaging as well,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Art C.,/user_details?userid=fSPvk0Z_9eWm2kkUvhDJeg,"Brooklyn, NY",3/13/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Aeeza L.,/user_details?userid=H9_4DaTM7vA2WANTCXLL-A,"Upper East Side, Manhattan, NY",10/16/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Timothy S.,/user_details?userid=6m8DKvWF2Pb1gjMypDdWbw,"New York, NY",6/1/2021,4.0,"Very cute and very clean inside and out. The staff is extremely nice and helpful, immediately running to greet you as soon as you walk in. I ordered soup dumplings to go and did not have to wait long at all for my order, 10 minutes Max. Couldn't wait to get home and try them as they smelled delicious on the train ride home. They were scrumptious, tasty morsels that almost melted in my mouth. Soft and flavorful, I loved the sour kick. My only complaint is I didn't order more. My recommendation, they are rather small, so make sure you order enough or other menu items in addition. I'll be back.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Annie Y.,/user_details?userid=55DO2OSV4-nZhy0fvyxxbA,"Syosset, NY",5/27/2021,4.0,I stopped by and ordered four pork soup dumplings to go. It took about fifteen minutes to make and the staff was very nice and welcoming. I've never gone to their other location but 3 Times is a good choice for soup dumplings if you're outside of the Chinatown area. Also their indoor dining area looked very quaint and clean!,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shelly S.,/user_details?userid=y1rmRLocdm6Xouc2eVoFsg,"New York, NY",5/27/2021,4.0,It pays to be Yelp Elite! I really enjoyed being able to try this restaurant out. I had the soup dumplings and they were delicious. The host was courteous and the service was prompt. I'm looking forward to returning for more!,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jared S.,/user_details?userid=AC2u8V_h3ep6ig3x6pRr6A,"Oceanside, NY",1/17/2020,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Isabel B.,/user_details?userid=KIarpQcgVb0CY0c3ZmC75w,"New York, NY",3/28/2022,4.0,Amazing shanghai special beef noodle soup! Came back here with a group of friends and they also loved it! The calamari is also really good. Everything is also moderately priced,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Summer I.,/user_details?userid=J8GXv2rpni7kF7cyv4oezQ,"New York, NY",5/23/2021,5.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rohin S.,/user_details?userid=QcNJ5eyKJ1L2kLfTLwA-OQ,"Brooklyn, NY",9/23/2021,4.0,No comment,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Albert H.,/user_details?userid=ThTUiH1fiRTXDqwH_NZHfg,"Brooklyn, NY",11/25/2020,5.0,"I really enjoyed dining at 3 Times which offers refined Chinese cuisine ranging from Shanghainese to Cantonese. My go-to dishes at 3 Times are the soup dumplings, pan-fried dumplings, beef pancake roll, beef noodle soup, and spicy wontons.  I enjoyed eating in pre-covid as the service was excellent however I usually just order frozen dumplings to go now and enjoy them in the comfort of my own home.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica G.,/user_details?userid=oblbWES1rWFGEXznSeMVhw,"Burbank, CA",11/3/2022,3.0,Came at 10:45pm tonight and it was closed for dine in said only online orders. Yelp says open till 11:30pm they should update it.,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rachel B from LES B.,/user_details?userid=mL_jueDTS0tybEB1kpLgiQ,"NY, NY",4/16/2021,5.0,"The 3rd time is the charm!!!  I was beyond pleased to have received my delivery promptly pleasantly, (and most importantly), with food cooked so to perfection, and presented in such a desirable manner with paper containers that hold the delectable flavors to such an optimal temperature that the food makes you want to both savor every bite, as well as pile it into your mouth in a mist unladylike way!!  Luckily, I didn't have to worry :). Go here, get a delivery  , or take out - do yourself a FAVOR!!",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Guangzhun N.,/user_details?userid=45GuUommg9iDX0U0-GNr3w,"Flushing, NY",3/19/2022,1.0,My gf and I had crab xiaolongbao and they taste weird. We knew something was off but we thought it's just the cooking skill. Not until we got home we started having stomachache and then we had the worst diarrhea ever. That crab was definitely bad. Foods are not fresh!,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gina S.,/user_details?userid=PoVQYch7KO8c8LMpqsJqdA,"Brooklyn, NY",2/15/2022,5.0,What a wonderful place.  The menu has so many delicious dishes.  The staff was so kind and helpful.  We loved all the dishes.  We will definitely be back.,https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Angela L.,/user_details?userid=qds0RgNCDa2D2t9E4rH2tA,"Midtown East, New York, NY",11/19/2021,4.0,"Popped by on a Friday night with a friend when everything was booked in town and glad I did! They had a seat for us immediately and there was relatively short wait to receive our food - maybe 10 minutes or so. We got the Pan Fried Pork Buns which had a nice crispy bottom and were slightly juicy on the inside. I thought the Spicy Pork Wontons were very much on the mild side but flavorful enough. Our favorite dish was the Sautéed String Beans as it came with a slightly sweet dark soy sauce mix and very tender. The only disappointment was the dan dan noodles as they lacked flavor. Overall, I loved what they did with the space for a casual and chill dinner - very modern, clean, and spacious especially for New York. The decor is a mix of neutral tones and some modern Chinese photography on the wall. The bathroom is clean, always a plus.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
James D.,/user_details?userid=Wx_fc_6Ha4uwwvAblA_I_A,"Manhattan, NY",9/24/2021,5.0,"I haven't had Nan Xiang in a while so I can't claim this is better 100%, but I believe this is at least on par if not better. The Xiao Long Bao soup is amazing and the pork is really good as well. The Beef Noodle Soup is quite good and the Beef Scallion is very standard. The Sheng Jian Bao though is amazing. Highly reccomended.",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
