Leslie S.,/user_details?userid=oZ4JQMwXsljri_7FEFm12w,"Miami Springs, FL",3/22/2023,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bill C.,/user_details?userid=FoLl-V8wWsWQSKkj3LuXtQ,"New York, NY",1/22/2020,5.0,"Fantastic find.  A tiny, 2nd floor, cramped shrine to Japanese grilled foods on a stick.  They have a fairly diverse menu with various hot and cold appitizers - we really liked the Tuna Avacado salad and Chicken Bun.  Them the star is clearly the yakitori and everything we tried was fantastic - Chicken Meatball (amazing), Chicken with Scallion, Kalbi, Shishito, Garlic... mmmmmmmmm.  I can't wait to return.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joyce L.,/user_details?userid=ct-JrB9vy-HhmTjlV8tLNg,"Brooklyn, NY",7/28/2019,4.0,"Made a reservation for Sunday night and glad we did because the place is very small and fills up quickly. Ordered the croquettes, fried soft knee bone for appetizers and the following skewers: beef tongue, premium Japanese beef, chicken skin, chicken oyster, smelt, gizzard, pork neck, chicken meatball with sauce, and soft knee bone. We also got a sardines with preserved veggies over rice to share and the tofu dessert. For skewers the standouts were the Japanese premium beef, pork neck (amazingly delicious!!!), and soft knee bone. The appetizers we got were all delicious and would definitely get them again. I would skip the beef tongue, it was very tough and tasted very weird. The smelt, gizzard and meatballs were nothing special so would skip those as well. The rice was delicious and was very filling with some pickles and miso soup served on the side. Would highly recommend the dessert which was very refreshing and not overly sweet. Service was standard but they were very quick. Overall the food was decent with some standouts but they dont season their dishes enough and I kept having to add salt to everything I ate.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hyunjin W.,/user_details?userid=sIN6I_mgU8H-HwS730bcNQ,"Manhattan, New York, NY",11/4/2018,4.0,The amount of food is quite expensive but reasonable. Yakitori's are cooked and always observed by one cook. Waiting is quite long during weekends but the food and service is outstanding.,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Richard P.,/user_details?userid=PbAG86c07f7cQqFsgaT_cg,"Jacksonville, FL",3/2/2017,3.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Angie C.,/user_details?userid=jvrMivjzIYfv5pcvQ2teoA,"Manhattan, New York, NY",7/22/2017,1.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Le C.,/user_details?userid=XaXhPq8NkwyDPWJj_PwbGQ,"Riverside, CA",9/8/2018,5.0,"I have been to this place many times. This is like a authentic Japanese restaurant. I really like the una-jyuu, which is the best eel rice Ive ever had in nyc, the eel is soft and tasty and box is so cute. The Yakitori are good as well, I recommend chicken liver, gizzard and thign.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Peter K.,/user_details?userid=XCy4Kf8FYhqGefrWm9_i2w,"Jackson Heights, NY",11/30/2014,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michi S.,/user_details?userid=AXASYEKtC1MnLuquPJTRtQ,"Honolulu, HI",10/25/2015,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Flora T.,/user_details?userid=hJ_Uf14XCmgPzqBoCAO_Mw,"Long Island City, New York, NY",10/31/2019,5.0,this is one of my favourite yakitori place. I usually go there once a month. The unagi bowl is the best in NYC！,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Yaara V.,/user_details?userid=J1GdgN8b9h9A95fj5e4yBQ,"Tenafly, NJ",7/31/2017,2.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lior D.,/user_details?userid=ZJjcyXWPg_d-jx7obAtitA,"New York, NY",3/14/2017,1.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brandon P.,/user_details?userid=br2KABBA_BSMO_5-gjsWyw,"New York, NY",8/11/2018,3.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jenniffer C.,/user_details?userid=wq9XOkV5HQcrPR8iJu5jvA,"New York, NY",1/31/2017,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kay C.,/user_details?userid=HwxKs9Cu-y87kCIbfFedSA,"Bellevue, WA",6/4/2015,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
John N.,/user_details?userid=24HSQns1BwYcSkZGgVvXkg,"Manhattan, New York, NY",11/25/2019,1.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sean B.,/user_details?userid=tZ8abOFs73mAR-39cGf-_g,"Sioux Falls, SD",8/19/2019,2.0,"Maybe they were having an off night or maybe I should not have gone to Tori-Shin before, but I just didn't find the food or service to be that great here. It was definitely missing the trademark smoke/taste from cooking on the binchotan/robata grill.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mandy D.,/user_details?userid=u3ceK1qE63GoxiknnsmACQ,"Manhattan, New York, NY",5/19/2018,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tiffany L.,/user_details?userid=M9wuWcmc0jaF0gGwlvRYeA,"Torrance, CA",11/10/2017,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stella P.,/user_details?userid=cMeqjcpb_415ON5b5eaINA,"Manhattan, NY",9/26/2020,1.0,"Waiting for the pick up for more than half an hour, asked them many times and they just told me to wait, at the end they just told me the order wasn't went through. I understand that the app might have some technical issue, but the restaurant pick up service is the worst I have ever seen. Very disappointed.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rashmi J.,/user_details?userid=gh4c5qFoLNC45J6OkwWn8g,"San Carlos, CA",9/23/2014,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Zack A.,/user_details?userid=1t2YD4szEUCFXgxCiLiwxg,"Silver Spring, MD",10/14/2019,5.0,I discovered this place by accident about 4 years ago and was amazed. I just came back with my gf last night and we enjoyed one of the best meals of our lives. The Yakitori is seared to perfection. Their service could not be better and the ambience makes you feel like you are somewhere exotic. Beyond the Yakitori they also have great sakes and neat/tasty appetizers. We hope to come back soon!,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ali D.,/user_details?userid=Qeb836FEX2AKW4-yeaCi7A,"Philadelphia, PA",12/31/2016,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rowena B.,/user_details?userid=KSwG_z5YhtWHB3JkRc2kcw,"Brooklyn, NY",3/27/2017,3.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Suki M.,/user_details?userid=53xLvauOqX4r-R56fwgfzA,"New York, NY",4/1/2018,4.0,"Service was good but the skewers were bland,which was overpriced too. The eel over rice was soooo delicious,and their desserts were good too. Even though the yakitori wasn't very tasty,we still enjoyed our meal.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eduardo S.,/user_details?userid=DnMO9IFek1x_QQjItXGP3g,"Arcadia, CA",8/15/2016,1.0,"Trying to find some place open till late we stumbled upon this izakaya type of yakitoriya. Portions were really small for the most part but tasty, exception to the unaju which I'll talk about more later. Skewers were around U$3,00 to U$3,50 and tiny. I have worked for several Japanese restaurants as a chef and I had not seen skewers as small as Totto's. But the worst part was when I ordered some Unaju (fresh water eel over rice). My wife likes it more saucy as it was very dry and I asked the server if it was possible to BUY some more sauce. He just said NO in a very rude and unapologetic way without giving any excuse for that: just a blunt NO! Japanese culture is all about politeness by expressing and living out OMOTENASHI. Unfortunately that didn't happen to us and we ended up having a real bad experience. I would definitely NEVER come back.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Athena C.,/user_details?userid=9TT_mBR1xKn5I62vg1yu7w,"Walnut Creek, CA",12/7/2014,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dingsheng K.,/user_details?userid=2wCogl8aGrEXEhIc1wZo4Q,"Queens, Queens, NY",10/20/2019,4.0,"Good skewer except some of their special ones were sold out. The place was a bit small, I almost hit the guests at the other table when I try to pass. You have to be so careful moving around(when you have to).",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ray Y.,/user_details?userid=-AzIidcIpXK0n7o7OxnP2Q,"Manhattan, New York, NY",1/21/2018,4.0,"I waited in line for 1.5 hours. The eel bowl is my favorite!! All the BBQs are general tasty. The shumai is good, the bacon wrap is creative, the beef tongue are little overcooked....the lamp chop is tender! Recommend!",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
An H.,/user_details?userid=_WEIfnMiBlvmTgwIgH7p3w,"Nesconset, NY",1/12/2017,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vincent L.,/user_details?userid=3SMXssQQoMDryljMl4EmPQ,"Bronx, NY",1/10/2018,4.0,"Got there early which was a good idea. Place got packed after 10 mins with people waiting up to half an hour. I tried the Yakitori like the Kawa, Harami, Sasami and Shitaake. I was actually surprised with the taste. Everything had its unique flavor that made me order more. Beer was great and not stale. I am hoping to go to this place again in the future.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cilka C.,/user_details?userid=sG-6UQBdKAZs1bfhNp7avg,"Cranston, RI",10/11/2019,5.0,"We loved the food here!  The food came out fast, was delicious, and was reasonably priced for the quality.  We went for lunch right when they opened, and we were glad we did because shortly after that the place was full.  Yakitori isn't something you can find anywhere (unlike ramen and sushi) so it was a cool thing to try.  The service was also really good...I dropped a chopstick on the floor and before I could even pick it up our server had a fresh pair of chopsticks for me!",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ann P.,/user_details?userid=cRZZzplTrEhyRB4U_OLiag,"Koreatown, Manhattan, NY",5/20/2016,1.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Just R.,/user_details?userid=Trae6eK1mPm84JYIpB-Ijw,"Stony Brook, NY",12/31/2017,1.0,"Absolutely UNACCEPTABLE. Found a long piece of METAL/mesh sponge inside my ""salted duck ramen."" When I tried to take a picture of it, the Waitress immediately took it away and showed it to the kitchen staff and only offered to replace the dish/remove it from the check. Of course I did not want to eat anything else so I checked out immediately. Never coming back here again!!",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ben M.,/user_details?userid=JYxt5_1tAoIVHYRZ2PkKcw,"San Francisco, CA",2/25/2015,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Esther S.,/user_details?userid=j6V7JPitcpZ4eQGa3491DQ,"Manhattan, NY",7/1/2017,2.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Liz D.,/user_details?userid=PaJv4liojuWHz6kDdYYmSw,"Brooklyn, NY",1/27/2019,4.0,"Arigato! Something different, and delicious. (*By the way the restaurant is up a long flight of narrow stairs, NOT the ground floor*) My husband and I love to come here and order several skewers to share. My favorites in order of preference are: the shishito peppers, the smoked lambchop, the grilled garlic, Harami skirt steak, and the shiitake mushroom. But whatever you order, you can't go wrong! I wanted to explore the sake menu but many of the selections lack a description in English and I was too embarrassed to ask the waitress to go through the list with me. Seem like an impressive list tho!",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nhung N.,/user_details?userid=iMt7NKZvwru6Tc52Hi7i4g,"Revere, MA",10/10/2010,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kristen Q.,/user_details?userid=yauSuFScxL-fSsimkoN76Q,"Torrance, CA",2/28/2011,3.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeremy A.,/user_details?userid=rSc5H90HbiLtuQkSb7FgFQ,"New York, NY",6/23/2019,5.0,"So good. A bit of a wait. Food was delicious. The donburi was very good, along with the agadeshi tofu and other appetizers. Worth going, especially for the cozy izakaya ambience.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alice A.,/user_details?userid=1DhKvepHRNKs3aUw6NSOKg,"Fargo, ND",2/16/2017,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Caitriona S.,/user_details?userid=vL_DPZKFcF85QwEoXQmDrQ,"Fosterstown North, Dublin, Republic of Ireland",12/5/2017,3.0,Good food but menu is very detailed and takes a lot of reading and while I like the authenticity of staff they were not very good at describing what each dish entailed or what was gluten free for a guest that was with us... sake was nice but pricey for what u get will return again to see if I'd sawy to a two or a four.,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Juan D.,/user_details?userid=27HN1mUCD5eT-Y7Bg6_WhQ,"Savannah, GA",10/12/2017,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eric G.,/user_details?userid=gthIh2LBOUDwdjI4atXS6A,"New York, NY",2/28/2018,4.0,"I don't know what an authentic Yakitori restaurant is technically but this sure feels like it to me. The whole restaurant smells of grilled meat that's been barbecued in their open kitchen behind the seats at the bar. I thoroughly enjoyed two different beef skewers and a bowl of the spicy Negi Tori Don. This rice bowl came with a soft cooked egg on the side that when poured in over the rice adds flavor and texture to the rice that I haven't experienced before. Drinks are a bit overpriced here. Including tea. They charge for each cup, no refills. So if you have two cups of tea that's $6. Just a heads up. Small restaurant but the wait ended up being shorter than we were originally told.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kimberly T.,/user_details?userid=LSyv9HiWsap0DNMDj7ED5Q,"New York, NY",12/29/2016,3.0,"Can't go wrong with Yakitori and this was a nice spot for an overdue dinner date with an old friend. Food is good, portions are decent, prices are fairly reasonable, sake options are great, and ambiance is nice. It gets crowded so be ready to get to know your neighbors.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Linna S.,/user_details?userid=8XlxYrch4J63VYMVyeojAA,"Fremont, CA",3/13/2017,4.0,"I love their Tsukube yakitori and the lamb also good. Overall they have a good food and the service also good. Always have a good experience there. Im not really crazy about their rice bowl one. Get their yakitori, they have a good yakitori.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Susan X.,/user_details?userid=Ej9B9z9E_V9mb_BTMXdfWg,"Claremont, CA",6/5/2017,4.0,"I would give 4.5. Kyona & Jyako, onsen tamago salad-good. Fresh kyona. Salty but tasty fried silver fish. Super fresh onsen tamago that adds a creamy texture. Cream cheese goes very well with the salad. Asparagus bacon-good. Juicy asparagus wrapped in a slice of bacon. A little fatty and salty. Gyutan-very good. Good quality of beef tongue. Very chewy and tender. Well marinated. Japanese premium beef-very good. Some pieces melt in your mouth. Very tender and juicy. Excellent with wasabi. Chicken oyster-delicious. So tender, juicy and flavorful. Both meat and skin melt in your mouth. Hotate-very good. Fresh scallops. A little over-done but still good.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Peter C.,/user_details?userid=BtFHFbrp9645q-DD3msxng,"Yaletown, Vancouver, Canada",8/9/2019,3.0,"Good yakitori and other skewers. Arrived 11pm after a show on Friday eve and seated right away. Everything tasted good, nothing bad. Chill vibe. If you enjoy organ parts of the animal, the chicken skin and heart source was excellent.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Fred S.,/user_details?userid=r2B-wYIYuz0WX5ZS2244Jw,"Manhattan, New York, NY",12/3/2017,4.0,"Japanese Yakitori. Excellent authentic little place with the bbq grill out in the open. Each of the skewers is about 3-5$. Loads of options and meat, veg, rice balls, dumplings, salads etc. All of the skewers I had were fantastic including chicken hearts. Hot sake is good fun also. Will definitely return again. Great fun place, reasonably priced and all the food is very tasty.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ian M.,/user_details?userid=OT2cX2DjGeq6In3V94b5OQ,"La Jolla, CA",10/6/2016,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Santiago M.,/user_details?userid=AiQK-k_sNgd4yMOeL5kfCQ,"Manhattan, NY",1/22/2020,1.0,"I've been coming here for years on and off, and it's always been really good, something to look forward to. This last time the food was pretty bad, I mean everything. Not sure if they changed the cooks but it was really disappointing.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lauren T.,/user_details?userid=bet2WgQV67ckaSxKC_4tZA,"San Francisco, CA",1/22/2016,4.0,"This place was amazing, and easily one of the best Japanese Yakitori's in New York I have ever been to. It is located on the second floor after the main entrance. The overall restaurant size was pretty small. We went at around 6PM on a weekday before the dinner rush and there was no wait, however, when left around 7PM there was a line, so come early! The skewers were fairly priced and they have a ton of other entrees to choose from. Would recommend the green tea affogato too. Definitely come here.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joy M.,/user_details?userid=U8oBThyq7PSeYPZ3rUfgAw,"Henderson, NV",12/29/2018,5.0,"I love love love this place! This is def a must when you are in NYC. It's very small, cozy seating arrangement. The food and place just gives you that very authentic feel as if you are in Japan! Everything in their menu is great! We usually go get dinner then come here for a second dinner. The pacing on how often they serve your order is timed perfectly-I am sure they  have some algorithm how that works.",https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stephanie Y.,/user_details?userid=HqMWEEsYIXoFhdDIX1NtrA,"New York, NY",3/6/2016,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Melinda C.,/user_details?userid=K_hCqC-OASPb22AEgOSGjQ,"San Francisco, CA",4/30/2014,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ajay S.,/user_details?userid=IU-Brn98TYOkhRxW-hkOaw,"Seattle, WA",2/17/2015,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amy C.,/user_details?userid=4z5KnIUs_NzfpE7A9xRG7A,"Paris, France",8/12/2018,1.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pingyi L.,/user_details?userid=N24P0nCzUN7OtdRSJPaxGQ,"Edgewater, NJ",11/15/2016,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nathan C.,/user_details?userid=6MEFP855H5mVaHIEkAlIrQ,"Elmhurst, NY",5/9/2016,4.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jep B.,/user_details?userid=gh8o4SXo6d_aJo68LaZihw,"San Bernardino, CA",4/22/2019,5.0,It was a last second decision to take my daughter and neice here and we were not disappointed at all. It was the first time for my neice trying Yakitori  and she was amazed. The Eel over rice seemed pricy but was absolutely worth every penny. I would come here everytime I visit New York.,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathleen H.,/user_details?userid=ABnbb6-F1wPNoxxbOmK_dg,"Manhattan, New York, NY",6/6/2019,5.0,No comment,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
